time,I_bus_1,I_bus_2,I_bus_3
2.1143,45.722,91.434,137.15
2.1144,45.722,91.434,137.15
2.1145,45.722,91.434,137.15
2.1146,45.722,91.434,137.15
2.1147,45.722,91.434,137.15
2.1148,45.722,91.434,137.15
2.1149,45.722,91.434,137.15
2.115,45.722,91.434,137.15
2.1151,45.722,91.434,137.15
2.1152,45.722,91.434,137.15
2.1153,45.722,91.434,137.15
2.1154,45.722,91.434,137.15
2.1155,45.722,91.434,137.15
2.1156,45.722,91.434,137.15
2.1157,45.722,91.434,137.15
2.1158,45.722,91.434,137.15
2.1159,45.722,91.434,137.15
2.116,45.722,91.434,137.15
2.1161,45.722,91.434,137.15
2.1162,45.722,91.434,137.15
2.1163,45.722,91.434,137.15
2.1164,45.722,91.434,137.15
2.1165,45.722,91.434,137.15
2.1166,45.722,91.434,137.15
2.1167,45.722,91.434,137.15
2.1168,45.722,91.434,137.15
2.1169,45.722,91.434,137.15
2.117,45.722,91.434,137.15
2.1171,45.722,91.434,137.15
2.1172,45.722,91.434,137.15
2.1173,45.722,91.434,137.15
2.1174,45.722,91.434,137.15
2.1175,45.722,91.434,137.15
2.1176,45.722,91.434,137.15
2.1177,45.722,91.434,137.15
2.1178,45.722,91.434,137.15
2.1179,45.722,91.434,137.15
2.118,45.722,91.434,137.15
2.1181,45.722,91.434,137.15
2.1182,45.722,91.434,137.15
2.1183,45.722,91.434,137.15
2.1184,45.722,91.434,137.15
2.1185,45.722,91.434,137.15
2.1186,45.722,91.434,137.15
2.1187,45.722,91.434,137.15
2.1188,45.722,91.434,137.15
2.1189,45.722,91.434,137.15
2.119,45.722,91.433,137.15
2.1191,45.722,91.433,137.15
2.1192,45.722,91.433,137.15
2.1193,45.722,91.433,137.15
2.1194,45.722,91.433,137.15
2.1195,45.722,91.433,137.15
2.1196,45.722,91.433,137.15
2.1197,45.722,91.433,137.15
2.1198,45.722,91.433,137.15
2.1199,45.722,91.433,137.15
2.12,45.722,91.433,137.15
2.1201,45.722,91.433,137.15
2.1202,45.722,91.433,137.15
2.1203,45.722,91.433,137.15
2.1204,45.722,91.433,137.15
2.1205,45.722,91.433,137.15
2.1206,45.722,91.433,137.15
2.1207,45.722,91.433,137.15
2.1208,45.722,91.433,137.15
2.1209,45.722,91.433,137.15
2.121,45.722,91.433,137.15
2.1211,45.721,91.433,137.15
2.1212,45.721,91.433,137.15
2.1213,45.721,91.433,137.15
2.1214,45.721,91.433,137.15
2.1215,45.721,91.433,137.15
2.1216,45.721,91.433,137.15
2.1217,45.721,91.433,137.15
2.1218,45.721,91.433,137.15
2.1219,45.721,91.433,137.15
2.122,45.721,91.433,137.15
2.1221,45.721,91.433,137.15
2.1222,45.721,91.433,137.15
2.1223,45.721,91.433,137.15
2.1224,45.721,91.433,137.15
2.1225,45.721,91.433,137.15
2.1226,45.721,91.433,137.15
2.1227,45.721,91.433,137.15
2.1228,45.721,91.433,137.15
2.1229,45.721,91.433,137.15
2.123,45.721,91.433,137.15
2.1231,45.721,91.433,137.15
2.1232,45.721,91.433,137.15
2.1233,45.721,91.433,137.15
2.1234,45.721,91.433,137.15
2.1235,45.721,91.433,137.15
2.1236,45.721,91.433,137.15
2.1237,45.721,91.433,137.15
2.1238,45.721,91.433,137.15
2.1239,45.721,91.433,137.15
2.124,45.721,91.433,137.15
2.1241,45.721,91.433,137.15
2.1242,45.721,91.433,137.15
2.1243,45.721,91.433,137.15
2.1244,45.721,91.433,137.15
2.1245,45.721,91.433,137.15
2.1246,45.721,91.433,137.15
2.1247,45.721,91.433,137.15
2.1248,45.721,91.433,137.15
2.1249,45.721,91.433,137.15
2.125,45.721,91.433,137.15
2.1251,45.721,91.433,137.15
2.1252,45.721,91.433,137.15
2.1253,45.721,91.433,137.15
2.1254,45.721,91.433,137.15
2.1255,45.721,91.433,137.15
2.1256,45.721,91.433,137.15
2.1257,45.721,91.433,137.15
2.1258,45.721,91.433,137.15
2.1259,45.721,91.433,137.15
2.126,45.721,91.433,137.15
2.1261,45.721,91.433,137.15
2.1262,45.721,91.433,137.15
2.1263,45.721,91.433,137.15
2.1264,45.721,91.433,137.15
2.1265,45.721,91.433,137.15
2.1266,45.721,91.433,137.15
2.1267,45.721,91.433,137.15
2.1268,45.721,91.433,137.15
2.1269,45.721,91.433,137.15
2.127,45.721,91.433,137.15
2.1271,45.721,91.433,137.15
2.1272,45.721,91.433,137.15
2.1273,45.721,91.433,137.15
2.1274,45.721,91.433,137.15
2.1275,45.721,91.433,137.15
2.1276,45.721,91.433,137.15
2.1277,45.721,91.433,137.15
2.1278,45.721,91.433,137.15
2.1279,45.721,91.433,137.15
2.128,45.721,91.433,137.15
2.1281,45.721,91.433,137.15
2.1282,45.721,91.433,137.15
2.1283,45.721,91.433,137.15
2.1284,45.721,91.433,137.15
2.1285,45.721,91.433,137.15
2.1286,45.721,91.433,137.15
2.1287,45.721,91.433,137.15
2.1288,45.721,91.433,137.15
2.1289,45.721,91.433,137.15
2.129,45.721,91.433,137.15
2.1291,45.721,91.433,137.15
2.1292,45.721,91.433,137.15
2.1293,45.721,91.433,137.15
2.1294,45.721,91.433,137.15
2.1295,45.721,91.433,137.15
2.1296,45.721,91.433,137.15
2.1297,45.721,91.433,137.15
2.1298,45.721,91.433,137.15
2.1299,45.721,91.433,137.15
2.13,45.721,91.433,137.15
2.1301,45.721,91.433,137.15
2.1302,45.721,91.433,137.15
2.1303,45.721,91.433,137.15
2.1304,45.721,91.433,137.15
2.1305,45.721,91.433,137.15
2.1306,45.721,91.433,137.15
2.1307,45.721,91.433,137.15
2.1308,45.721,91.433,137.15
2.1309,45.721,91.433,137.15
2.131,45.721,91.433,137.15
2.1311,45.721,91.433,137.15
2.1312,45.721,91.433,137.15
2.1313,45.721,91.433,137.15
2.1314,45.721,91.433,137.15
2.1315,45.721,91.433,137.15
2.1316,45.721,91.433,137.15
2.1317,45.721,91.433,137.15
2.1318,45.721,91.433,137.15
2.1319,45.721,91.433,137.15
2.132,45.721,91.433,137.15
2.1321,45.721,91.433,137.15
2.1322,45.721,91.433,137.15
2.1323,45.721,91.433,137.15
2.1324,45.721,91.433,137.15
2.1325,45.72,91.433,137.15
2.1326,45.72,91.433,137.15
2.1327,45.72,91.433,137.15
2.1328,45.72,91.433,137.15
2.1329,45.72,91.433,137.15
2.133,45.72,91.433,137.15
2.1331,45.72,91.433,137.15
2.1332,45.72,91.433,137.15
2.1333,45.72,91.433,137.15
2.1334,45.72,91.433,137.15
2.1335,45.72,91.433,137.15
2.1336,45.72,91.433,137.15
2.1337,45.72,91.433,137.15
2.1338,45.72,91.433,137.15
2.1339,45.72,91.433,137.15
2.134,45.72,91.433,137.15
2.1341,45.72,91.433,137.15
2.1342,45.72,91.433,137.15
2.1343,45.72,91.433,137.15
2.1344,45.72,91.433,137.15
2.1345,45.72,91.433,137.15
2.1346,45.72,91.433,137.15
2.1347,45.72,91.433,137.15
2.1348,45.72,91.433,137.15
2.1349,45.72,91.433,137.15
2.135,45.72,91.433,137.15
2.1351,45.72,91.433,137.15
2.1352,45.72,91.433,137.15
2.1353,45.72,91.433,137.15
2.1354,45.72,91.433,137.15
2.1355,45.72,91.433,137.15
2.1356,45.72,91.433,137.15
2.1357,45.72,91.433,137.15
2.1358,45.72,91.433,137.15
2.1359,45.72,91.433,137.15
2.136,45.72,91.432,137.15
2.1361,45.72,91.432,137.15
2.1362,45.72,91.432,137.15
2.1363,45.72,91.432,137.15
2.1364,45.72,91.432,137.15
2.1365,45.72,91.432,137.15
2.1366,45.72,91.432,137.15
2.1367,45.72,91.432,137.15
2.1368,45.72,91.432,137.15
2.1369,45.72,91.432,137.15
2.137,45.72,91.432,137.15
2.1371,45.72,91.432,137.15
2.1372,45.72,91.432,137.15
2.1373,45.72,91.432,137.15
2.1374,45.72,91.432,137.15
2.1375,45.72,91.432,137.15
2.1376,45.72,91.432,137.15
2.1377,45.72,91.432,137.15
2.1378,45.72,91.432,137.15
2.1379,45.72,91.432,137.15
2.138,45.72,91.432,137.15
2.1381,45.72,91.432,137.15
2.1382,45.72,91.432,137.15
2.1383,45.72,91.432,137.15
2.1384,45.72,91.432,137.15
2.1385,45.72,91.432,137.15
2.1386,45.72,91.432,137.15
2.1387,45.72,91.432,137.15
2.1388,45.72,91.432,137.15
2.1389,45.72,91.432,137.15
2.139,45.72,91.432,137.15
2.1391,45.72,91.432,137.15
2.1392,45.72,91.432,137.15
2.1393,45.72,91.432,137.15
2.1394,45.72,91.432,137.15
2.1395,45.72,91.432,137.15
2.1396,45.72,91.432,137.15
2.1397,45.72,91.432,137.15
2.1398,45.72,91.432,137.15
2.1399,45.72,91.432,137.15
2.14,45.72,91.432,137.15
2.1401,45.72,91.432,137.15
2.1402,45.72,91.432,137.15
2.1403,45.72,91.432,137.15
2.1404,45.72,91.432,137.15
2.1405,45.72,91.432,137.15
2.1406,45.72,91.432,137.15
2.1407,45.72,91.432,137.15
2.1408,45.72,91.432,137.15
2.1409,45.72,91.432,137.15
2.141,45.72,91.432,137.15
2.1411,45.72,91.432,137.15
2.1412,45.72,91.432,137.15
2.1413,45.72,91.432,137.15
2.1414,45.72,91.432,137.15
2.1415,45.72,91.432,137.15
2.1416,45.72,91.432,137.15
2.1417,45.72,91.432,137.15
2.1418,45.72,91.432,137.15
2.1419,45.72,91.432,137.15
2.142,45.72,91.432,137.15
2.1421,45.72,91.432,137.15
2.1422,45.72,91.432,137.15
2.1423,45.72,91.432,137.15
2.1424,45.72,91.432,137.15
2.1425,45.72,91.432,137.15
2.1426,45.72,91.432,137.15
2.1427,45.72,91.432,137.15
2.1428,45.72,91.432,137.15
2.1429,45.72,91.432,137.15
2.143,45.72,91.432,137.15
2.1431,45.72,91.432,137.15
2.1432,45.72,91.432,137.15
2.1433,45.72,91.432,137.15
2.1434,45.72,91.432,137.15
2.1435,45.72,91.432,137.15
2.1436,45.72,91.432,137.15
2.1437,45.72,91.432,137.15
2.1438,45.72,91.432,137.15
2.1439,45.72,91.432,137.15
2.144,45.72,91.432,137.15
2.1441,45.72,91.432,137.15
2.1442,45.72,91.432,137.15
2.1443,45.72,91.432,137.15
2.1444,45.72,91.432,137.15
2.1445,45.72,91.432,137.15
2.1446,45.72,91.432,137.15
2.1447,45.72,91.432,137.15
2.1448,45.72,91.432,137.15
2.1449,45.72,91.432,137.15
2.145,45.72,91.432,137.15
2.1451,45.72,91.432,137.15
2.1452,45.72,91.432,137.15
2.1453,45.72,91.432,137.15
2.1454,45.72,91.432,137.15
2.1455,45.72,91.432,137.15
2.1456,45.72,91.432,137.15
2.1457,45.72,91.432,137.15
2.1458,45.72,91.432,137.15
2.1459,45.719,91.432,137.15
2.146,45.719,91.432,137.15
2.1461,45.719,91.432,137.15
2.1462,45.719,91.432,137.15
2.1463,45.719,91.432,137.15
2.1464,45.719,91.432,137.15
2.1465,45.719,91.432,137.15
2.1466,45.719,91.432,137.15
2.1467,45.719,91.432,137.15
2.1468,45.719,91.432,137.15
2.1469,45.719,91.432,137.15
2.147,45.719,91.432,137.15
2.1471,45.719,91.432,137.15
2.1472,45.719,91.432,137.15
2.1473,45.719,91.432,137.15
2.1474,45.719,91.432,137.15
2.1475,45.719,91.432,137.15
2.1476,45.719,91.432,137.15
2.1477,45.719,91.432,137.15
2.1478,45.719,91.432,137.15
2.1479,45.719,91.432,137.15
2.148,45.719,91.432,137.15
2.1481,45.719,91.432,137.15
2.1482,45.719,91.432,137.15
2.1483,45.719,91.432,137.15
2.1484,45.719,91.432,137.15
2.1485,45.719,91.432,137.15
2.1486,45.719,91.432,137.15
2.1487,45.719,91.432,137.15
2.1488,45.719,91.432,137.15
2.1489,45.719,91.432,137.15
2.149,45.719,91.432,137.15
2.1491,45.719,91.432,137.15
2.1492,45.719,91.432,137.15
2.1493,45.719,91.432,137.15
2.1494,45.719,91.432,137.15
2.1495,45.719,91.432,137.15
2.1496,45.719,91.432,137.15
2.1497,45.719,91.432,137.15
2.1498,45.719,91.432,137.15
2.1499,45.719,91.432,137.15
2.15,45.719,91.432,137.15
2.1501,45.719,91.432,137.15
2.1502,45.719,91.432,137.15
2.1503,45.719,91.432,137.15
2.1504,45.719,91.432,137.15
2.1505,45.719,91.432,137.15
2.1506,45.719,91.432,137.15
2.1507,45.719,91.432,137.15
2.1508,45.719,91.432,137.15
2.1509,45.719,91.432,137.15
2.151,45.719,91.432,137.15
2.1511,45.719,91.432,137.15
2.1512,45.719,91.432,137.15
2.1513,45.719,91.432,137.15
2.1514,45.719,91.432,137.15
2.1515,45.719,91.432,137.15
2.1516,45.719,91.432,137.15
2.1517,45.719,91.432,137.15
2.1518,45.719,91.432,137.15
2.1519,45.719,91.432,137.15
2.152,45.719,91.432,137.15
2.1521,45.719,91.432,137.15
2.1522,45.719,91.432,137.15
2.1523,45.719,91.432,137.15
2.1524,45.719,91.432,137.15
2.1525,45.719,91.432,137.15
2.1526,45.719,91.432,137.15
2.1527,45.719,91.432,137.15
2.1528,45.719,91.432,137.15
2.1529,45.719,91.432,137.15
2.153,45.719,91.432,137.15
2.1531,45.719,91.432,137.15
2.1532,45.719,91.432,137.15
2.1533,45.719,91.432,137.15
2.1534,45.719,91.432,137.15
2.1535,45.719,91.432,137.15
2.1536,45.719,91.432,137.15
2.1537,45.719,91.432,137.15
2.1538,45.719,91.432,137.15
2.1539,45.719,91.432,137.15
2.154,45.719,91.432,137.15
2.1541,45.719,91.432,137.15
2.1542,45.719,91.432,137.15
2.1543,45.719,91.432,137.15
2.1544,45.719,91.432,137.15
2.1545,45.719,91.432,137.15
2.1546,45.719,91.432,137.15
2.1547,45.719,91.432,137.15
2.1548,45.719,91.432,137.15
2.1549,45.719,91.432,137.15
2.155,45.719,91.432,137.15
2.1551,45.719,91.432,137.15
2.1552,45.719,91.432,137.15
2.1553,45.719,91.432,137.15
2.1554,45.719,91.432,137.15
2.1555,45.719,91.432,137.15
2.1556,45.719,91.432,137.15
2.1557,45.719,91.432,137.15
2.1558,45.719,91.432,137.15
2.1559,45.719,91.432,137.15
2.156,45.719,91.432,137.15
2.1561,45.719,91.432,137.15
2.1562,45.719,91.432,137.15
2.1563,45.719,91.432,137.15
2.1564,45.719,91.432,137.15
2.1565,45.719,91.432,137.15
2.1566,45.719,91.432,137.15
2.1567,45.719,91.432,137.15
2.1568,45.719,91.432,137.15
2.1569,45.719,91.432,137.15
2.157,45.719,91.432,137.15
2.1571,45.719,91.432,137.15
2.1572,45.719,91.432,137.15
2.1573,45.719,91.432,137.15
2.1574,45.719,91.432,137.15
2.1575,45.719,91.432,137.15
2.1576,45.719,91.432,137.15
2.1577,45.719,91.432,137.15
2.1578,45.719,91.432,137.15
2.1579,45.719,91.432,137.15
2.158,45.719,91.432,137.15
2.1581,45.719,91.431,137.15
2.1582,45.719,91.431,137.15
2.1583,45.719,91.431,137.15
2.1584,45.719,91.431,137.15
2.1585,45.719,91.431,137.15
2.1586,45.719,91.431,137.15
2.1587,45.719,91.431,137.15
2.1588,45.719,91.431,137.15
2.1589,45.719,91.431,137.15
2.159,45.719,91.431,137.15
2.1591,45.719,91.431,137.15
2.1592,45.719,91.431,137.15
2.1593,45.719,91.431,137.15
2.1594,45.719,91.431,137.15
2.1595,45.719,91.431,137.15
2.1596,45.719,91.431,137.15
2.1597,45.719,91.431,137.15
2.1598,45.719,91.431,137.15
2.1599,45.719,91.431,137.15
2.16,45.719,91.431,137.15
2.1601,45.719,91.431,137.15
2.1602,45.719,91.431,137.15
2.1603,45.719,91.431,137.15
2.1604,45.719,91.431,137.15
2.1605,45.719,91.431,137.15
2.1606,45.719,91.431,137.15
2.1607,45.719,91.431,137.15
2.1608,45.719,91.431,137.15
2.1609,45.719,91.431,137.15
2.161,45.719,91.431,137.15
2.1611,45.719,91.431,137.15
2.1612,45.719,91.431,137.15
2.1613,45.719,91.431,137.15
2.1614,45.719,91.431,137.15
2.1615,45.719,91.431,137.15
2.1616,45.719,91.431,137.15
2.1617,45.719,91.431,137.15
2.1618,45.719,91.431,137.15
2.1619,45.719,91.431,137.15
2.162,45.719,91.431,137.15
2.1621,45.719,91.431,137.15
2.1622,45.718,91.431,137.15
2.1623,45.718,91.431,137.15
2.1624,45.718,91.431,137.15
2.1625,45.718,91.431,137.15
2.1626,45.718,91.431,137.15
2.1627,45.718,91.431,137.15
2.1628,45.718,91.431,137.15
2.1629,45.718,91.431,137.15
2.163,45.718,91.431,137.15
2.1631,45.718,91.431,137.15
2.1632,45.718,91.431,137.15
2.1633,45.718,91.431,137.15
2.1634,45.718,91.431,137.15
2.1635,45.718,91.431,137.15
2.1636,45.718,91.431,137.15
2.1637,45.718,91.431,137.15
2.1638,45.718,91.431,137.15
2.1639,45.718,91.431,137.15
2.164,45.718,91.431,137.15
2.1641,45.718,91.431,137.15
2.1642,45.718,91.431,137.15
2.1643,45.718,91.431,137.15
2.1644,45.718,91.431,137.15
2.1645,45.718,91.431,137.15
2.1646,45.718,91.431,137.15
2.1647,45.718,91.431,137.15
2.1648,45.718,91.431,137.15
2.1649,45.718,91.431,137.15
2.165,45.718,91.431,137.15
2.1651,45.718,91.431,137.15
2.1652,45.718,91.431,137.15
2.1653,45.718,91.431,137.15
2.1654,45.718,91.431,137.15
2.1655,45.718,91.431,137.15
2.1656,45.718,91.431,137.15
2.1657,45.718,91.431,137.15
2.1658,45.718,91.431,137.15
2.1659,45.718,91.431,137.15
2.166,45.718,91.431,137.15
2.1661,45.718,91.431,137.15
2.1662,45.718,91.431,137.15
2.1663,45.718,91.431,137.15
2.1664,45.718,91.431,137.15
2.1665,45.718,91.431,137.15
2.1666,45.718,91.431,137.15
2.1667,45.718,91.431,137.15
2.1668,45.718,91.431,137.15
2.1669,45.718,91.431,137.15
2.167,45.718,91.431,137.15
2.1671,45.718,91.431,137.15
2.1672,45.718,91.431,137.15
2.1673,45.718,91.431,137.15
2.1674,45.718,91.431,137.15
2.1675,45.718,91.431,137.15
2.1676,45.718,91.431,137.15
2.1677,45.718,91.431,137.15
2.1678,45.718,91.431,137.15
2.1679,45.718,91.431,137.15
2.168,45.718,91.431,137.15
2.1681,45.718,91.431,137.15
2.1682,45.718,91.431,137.15
2.1683,45.718,91.431,137.15
2.1684,45.718,91.431,137.15
2.1685,45.718,91.431,137.15
2.1686,45.718,91.431,137.15
2.1687,45.718,91.431,137.15
2.1688,45.718,91.431,137.15
2.1689,45.718,91.431,137.15
2.169,45.718,91.431,137.15
2.1691,45.718,91.431,137.15
2.1692,45.718,91.431,137.15
2.1693,45.718,91.431,137.15
2.1694,45.718,91.431,137.15
2.1695,45.718,91.431,137.15
2.1696,45.718,91.431,137.15
2.1697,45.718,91.431,137.15
2.1698,45.718,91.431,137.15
2.1699,45.718,91.431,137.15
2.17,45.718,91.431,137.15
2.1701,45.718,91.431,137.15
2.1702,45.718,91.431,137.15
2.1703,45.718,91.431,137.15
2.1704,45.718,91.431,137.15
2.1705,45.718,91.431,137.15
2.1706,45.718,91.431,137.15
2.1707,45.718,91.431,137.15
2.1708,45.718,91.431,137.15
2.1709,45.718,91.431,137.15
2.171,45.718,91.431,137.15
2.1711,45.718,91.431,137.15
2.1712,45.718,91.431,137.15
2.1713,45.718,91.431,137.15
2.1714,45.718,91.431,137.15
2.1715,45.718,91.431,137.15
2.1716,45.718,91.431,137.15
2.1717,45.718,91.431,137.15
2.1718,45.718,91.431,137.15
2.1719,45.718,91.431,137.15
2.172,45.718,91.431,137.15
2.1721,45.718,91.431,137.15
2.1722,45.718,91.431,137.15
2.1723,45.718,91.431,137.15
2.1724,45.718,91.431,137.15
2.1725,45.718,91.431,137.15
2.1726,45.718,91.431,137.15
2.1727,45.718,91.431,137.15
2.1728,45.718,91.431,137.15
2.1729,45.718,91.431,137.15
2.173,45.718,91.431,137.15
2.1731,45.718,91.431,137.15
2.1732,45.718,91.431,137.15
2.1733,45.718,91.431,137.15
2.1734,45.718,91.431,137.15
2.1735,45.718,91.431,137.15
2.1736,45.718,91.431,137.15
2.1737,45.718,91.431,137.15
2.1738,45.718,91.431,137.15
2.1739,45.718,91.431,137.15
2.174,45.718,91.431,137.15
2.1741,45.718,91.431,137.15
2.1742,45.718,91.431,137.15
2.1743,45.718,91.431,137.15
2.1744,45.718,91.431,137.15
2.1745,45.718,91.431,137.15
2.1746,45.718,91.431,137.15
2.1747,45.718,91.431,137.15
2.1748,45.718,91.431,137.15
2.1749,45.718,91.431,137.15
2.175,45.718,91.431,137.15
2.1751,45.718,91.431,137.15
2.1752,45.718,91.431,137.15
2.1753,45.718,91.431,137.15
2.1754,45.718,91.431,137.15
2.1755,45.718,91.431,137.15
2.1756,45.718,91.431,137.15
2.1757,45.718,91.431,137.15
2.1758,45.718,91.431,137.15
2.1759,45.718,91.431,137.15
2.176,45.718,91.431,137.15
2.1761,45.718,91.431,137.15
2.1762,45.718,91.431,137.15
2.1763,45.718,91.431,137.15
2.1764,45.718,91.431,137.15
2.1765,45.718,91.431,137.15
2.1766,45.718,91.431,137.15
2.1767,45.718,91.431,137.15
2.1768,45.718,91.431,137.15
2.1769,45.718,91.431,137.15
2.177,45.718,91.431,137.15
2.1771,45.718,91.431,137.15
2.1772,45.718,91.431,137.15
2.1773,45.718,91.431,137.15
2.1774,45.718,91.431,137.15
2.1775,45.718,91.431,137.15
2.1776,45.718,91.431,137.15
2.1777,45.718,91.431,137.15
2.1778,45.718,91.431,137.15
2.1779,45.718,91.431,137.15
2.178,45.718,91.431,137.15
2.1781,45.718,91.431,137.15
2.1782,45.718,91.431,137.15
2.1783,45.718,91.431,137.15
2.1784,45.718,91.431,137.15
2.1785,45.718,91.431,137.15
2.1786,45.718,91.431,137.15
2.1787,45.718,91.431,137.15
2.1788,45.718,91.431,137.15
2.1789,45.718,91.431,137.15
2.179,45.718,91.431,137.15
2.1791,45.718,91.431,137.15
2.1792,45.718,91.431,137.15
2.1793,45.718,91.431,137.15
2.1794,45.718,91.431,137.15
2.1795,45.718,91.431,137.15
2.1796,45.718,91.431,137.15
2.1797,45.718,91.431,137.15
2.1798,45.718,91.431,137.15
2.1799,45.718,91.431,137.15
2.18,45.718,91.431,137.15
2.1801,45.718,91.431,137.15
2.1802,45.718,91.431,137.15
2.1803,45.718,91.431,137.15
2.1804,45.718,91.431,137.15
2.1805,45.718,91.431,137.15
2.1806,45.718,91.431,137.15
2.1807,45.718,91.431,137.15
2.1808,45.718,91.431,137.15
2.1809,45.718,91.431,137.15
2.181,45.718,91.431,137.15
2.1811,45.718,91.431,137.15
2.1812,45.718,91.431,137.15
2.1813,45.718,91.431,137.15
2.1814,45.718,91.431,137.15
2.1815,45.718,91.431,137.15
2.1816,45.718,91.431,137.15
2.1817,45.718,91.431,137.15
2.1818,45.718,91.431,137.15
2.1819,45.718,91.431,137.15
2.182,45.718,91.431,137.15
2.1821,45.718,91.431,137.15
2.1822,45.718,91.431,137.15
2.1823,45.718,91.431,137.15
2.1824,45.718,91.431,137.15
2.1825,45.718,91.431,137.15
2.1826,45.718,91.431,137.15
2.1827,45.718,91.431,137.15
2.1828,45.717,91.431,137.15
2.1829,45.717,91.431,137.15
2.183,45.717,91.431,137.15
2.1831,45.717,91.431,137.15
2.1832,45.717,91.431,137.15
2.1833,45.717,91.431,137.15
2.1834,45.717,91.431,137.15
2.1835,45.717,91.431,137.15
2.1836,45.717,91.431,137.15
2.1837,45.717,91.431,137.15
2.1838,45.717,91.431,137.15
2.1839,45.717,91.431,137.15
2.184,45.717,91.431,137.15
2.1841,45.717,91.431,137.15
2.1842,45.717,91.431,137.15
2.1843,45.717,91.431,137.15
2.1844,45.717,91.431,137.15
2.1845,45.717,91.431,137.15
2.1846,45.717,91.431,137.15
2.1847,45.717,91.431,137.15
2.1848,45.717,91.431,137.15
2.1849,45.717,91.431,137.15
2.185,45.717,91.431,137.15
2.1851,45.717,91.431,137.15
2.1852,45.717,91.431,137.15
2.1853,45.717,91.431,137.15
2.1854,45.717,91.431,137.15
2.1855,45.717,91.431,137.15
2.1856,45.717,91.431,137.15
2.1857,45.717,91.431,137.15
2.1858,45.717,91.431,137.15
2.1859,45.717,91.431,137.15
2.186,45.717,91.431,137.15
2.1861,45.717,91.431,137.15
2.1862,45.717,91.431,137.15
2.1863,45.717,91.431,137.15
2.1864,45.717,91.431,137.15
2.1865,45.717,91.431,137.15
2.1866,45.717,91.431,137.15
2.1867,45.717,91.431,137.15
2.1868,45.717,91.431,137.15
2.1869,45.717,91.431,137.15
2.187,45.717,91.431,137.15
2.1871,45.717,91.431,137.15
2.1872,45.717,91.431,137.15
2.1873,45.717,91.431,137.15
2.1874,45.717,91.431,137.15
2.1875,45.717,91.431,137.15
2.1876,45.717,91.431,137.15
2.1877,45.717,91.431,137.15
2.1878,45.717,91.431,137.15
2.1879,45.717,91.431,137.15
2.188,45.717,91.431,137.15
2.1881,45.717,91.431,137.15
2.1882,45.717,91.431,137.15
2.1883,45.717,91.431,137.15
2.1884,45.717,91.431,137.15
2.1885,45.717,91.431,137.15
2.1886,45.717,91.431,137.15
2.1887,45.717,91.431,137.15
2.1888,45.717,91.431,137.15
2.1889,45.717,91.431,137.15
2.189,45.717,91.431,137.15
2.1891,45.717,91.431,137.15
2.1892,45.717,91.431,137.15
2.1893,45.717,91.431,137.15
2.1894,45.717,91.431,137.15
2.1895,45.717,91.43,137.15
2.1896,45.717,91.43,137.15
2.1897,45.717,91.43,137.15
2.1898,45.717,91.43,137.15
2.1899,45.717,91.43,137.15
2.19,45.717,91.43,137.15
2.1901,45.717,91.43,137.15
2.1902,45.717,91.43,137.15
2.1903,45.717,91.43,137.15
2.1904,45.717,91.43,137.15
2.1905,45.717,91.43,137.15
2.1906,45.717,91.43,137.15
2.1907,45.717,91.43,137.15
2.1908,45.717,91.43,137.15
2.1909,45.717,91.43,137.15
2.191,45.717,91.43,137.15
2.1911,45.717,91.43,137.15
2.1912,45.717,91.43,137.15
2.1913,45.717,91.43,137.15
2.1914,45.717,91.43,137.15
2.1915,45.717,91.43,137.15
2.1916,45.717,91.43,137.15
2.1917,45.717,91.43,137.15
2.1918,45.717,91.43,137.15
2.1919,45.717,91.43,137.15
2.192,45.717,91.43,137.15
2.1921,45.717,91.43,137.15
2.1922,45.717,91.43,137.15
2.1923,45.717,91.43,137.15
2.1924,45.717,91.43,137.15
2.1925,45.717,91.43,137.15
2.1926,45.717,91.43,137.15
2.1927,45.717,91.43,137.15
2.1928,45.717,91.43,137.15
2.1929,45.717,91.43,137.15
2.193,45.717,91.43,137.15
2.1931,45.717,91.43,137.15
2.1932,45.717,91.43,137.15
2.1933,45.717,91.43,137.15
2.1934,45.717,91.43,137.15
2.1935,45.717,91.43,137.15
2.1936,45.717,91.43,137.15
2.1937,45.717,91.43,137.15
2.1938,45.717,91.43,137.15
2.1939,45.717,91.43,137.15
2.194,45.717,91.43,137.15
2.1941,45.717,91.43,137.15
2.1942,45.717,91.43,137.15
2.1943,45.717,91.43,137.15
2.1944,45.717,91.43,137.15
2.1945,45.717,91.43,137.15
2.1946,45.717,91.43,137.15
2.1947,45.717,91.43,137.15
2.1948,45.717,91.43,137.15
2.1949,45.717,91.43,137.15
2.195,45.717,91.43,137.15
2.1951,45.717,91.43,137.15
2.1952,45.717,91.43,137.15
2.1953,45.717,91.43,137.15
2.1954,45.717,91.43,137.15
2.1955,45.717,91.43,137.15
2.1956,45.717,91.43,137.15
2.1957,45.717,91.43,137.15
2.1958,45.717,91.43,137.15
2.1959,45.717,91.43,137.15
2.196,45.717,91.43,137.15
2.1961,45.717,91.43,137.15
2.1962,45.717,91.43,137.15
2.1963,45.717,91.43,137.15
2.1964,45.717,91.43,137.15
2.1965,45.717,91.43,137.15
2.1966,45.717,91.43,137.15
2.1967,45.717,91.43,137.15
2.1968,45.717,91.43,137.15
2.1969,45.717,91.43,137.15
