time,V_bus_1,V_bus_2,V_bus_3,V_MG
3.2828,594.01,730.09,775.89,700
3.284,594.29,730.11,775.87,700.09
3.2849,594.01,729.97,775.84,699.94
3.2857,594.07,730.1,775.89,700.02
3.2867,594.11,730.04,775.86,700.01
3.2878,593.93,730.03,775.87,699.94
3.2888,594.07,730.13,775.91,700.04
3.2897,594.14,730.03,775.85,700.01
3.2907,593.94,730.05,775.88,699.96
3.2916,594.11,730.09,775.88,700.03
3.2925,594.08,730.04,775.86,699.99
3.2936,593.93,730.06,775.89,699.96
3.2945,594.12,730.07,775.87,700.02
3.2954,594.04,730.05,775.87,699.99
3.2965,594.03,730.09,775.89,700
3.2975,594.16,730.07,775.87,700.03
3.2985,594.01,730.01,775.85,699.96
3.2995,594.02,730.1,775.9,700
3.3005,594.18,730.06,775.86,700.03
3.3014,593.99,730.02,775.86,699.96
3.3023,594.06,730.09,775.89,700.01
3.3034,594.16,730.05,775.86,700.02
3.3043,594,730.05,775.88,699.98
3.3052,594.08,730.07,775.88,700.01
3.3063,594.1,730.04,775.86,700
3.3075,593.7,729.99,775.88,699.86
3.3083,594.21,730.06,775.86,700.05
3.309,594.01,730.07,775.89,699.99
3.3099,594.1,730.07,775.87,700.01
3.311,594.05,730.04,775.86,699.98
3.3121,593.92,730.09,775.9,699.97
3.313,594.13,730.06,775.86,700.02
3.3138,594.03,730.06,775.88,699.99
3.3148,594.08,730.08,775.88,700.01
3.316,594.15,730.02,775.85,700.01
3.3169,593.99,730.07,775.88,699.98
3.3178,594.1,730.07,775.87,700.01
3.3188,594.05,730.04,775.87,699.99
3.3199,593.93,730.08,775.9,699.97
3.3208,594.12,730.06,775.87,700.02
3.3216,594.03,730.06,775.88,699.99
3.3227,594.08,730.08,775.88,700.01
3.3239,594.2,730.03,775.85,700.03
3.3247,594,730.07,775.88,699.99
3.3255,594.09,730.06,775.87,700.01
3.3266,594.04,730.05,775.87,699.99
3.3277,593.99,730.1,775.9,700
3.3286,594.14,730.06,775.86,700.02
3.3295,594.02,730.05,775.87,699.98
3.3305,594.07,730.08,775.88,700.01
3.3317,594.19,730.04,775.85,700.03
3.3325,594,730.06,775.88,699.98
3.3334,594.09,730.07,775.87,700.01
3.3344,594.05,730.04,775.87,699.99
3.3356,593.9,730.09,775.9,699.96
3.3364,594.13,730.05,775.86,700.01
3.3372,594.04,730.07,775.88,699.99
3.3383,594.09,730.07,775.88,700.01
3.3394,594.11,730.02,775.85,699.99
3.3404,593.96,730.07,775.89,699.97
3.3414,594.14,730.09,775.88,700.04
3.3423,594.06,730.04,775.86,699.99
3.3434,593.96,730.08,775.89,699.98
3.3442,594.13,730.07,775.87,700.02
3.3451,594.03,730.05,775.87,699.99
3.3462,594.05,730.08,775.89,700.01
3.3474,594.35,730.07,775.85,700.09
3.3482,593.97,730.08,775.89,699.98
3.3489,594.08,730.05,775.87,700
3.3498,594.03,730.06,775.88,699.99
3.351,594.11,730.1,775.89,700.03
3.3521,594.21,730,775.83,700.01
3.3529,594,730.09,775.89,700
3.3537,594.08,730.05,775.87,700
3.3547,594.02,730.06,775.88,699.99
3.3559,594.08,730.11,775.9,700.03
3.357,594.29,730.02,775.83,700.05
3.3577,593.99,730.09,775.89,699.99
3.3585,594.08,730.05,775.87,700
3.3595,594.03,730.06,775.88,699.99
3.3607,594.12,730.11,775.89,700.04
3.3618,594.26,729.99,775.82,700.02
3.3625,594.01,730.1,775.9,700
3.3633,594.07,730.05,775.87,699.99
3.3643,594.03,730.07,775.88,699.99
3.3655,594.18,730.13,775.89,700.07
3.3666,594.25,729.95,775.8,700
3.3675,593.85,730.08,775.91,699.95
3.3683,594.13,730.04,775.86,700.01
3.3691,594.03,730.07,775.88,700
3.3701,594.1,730.07,775.87,700.01
3.3712,594.07,730.02,775.86,699.98
3.3724,593.77,730.07,775.91,699.92
3.3731,594.15,730.04,775.85,700.02
3.3739,594.04,730.08,775.88,700
3.3748,594.1,730.06,775.87,700.01
3.376,594.01,730.02,775.86,699.97
3.3771,593.91,730.13,775.92,699.99
3.3779,594.12,730.03,775.86,700
3.3787,594.04,730.07,775.88,700
3.3797,594.1,730.06,775.87,700.01
3.3809,594.04,730.01,775.85,699.97
3.382,593.84,730.11,775.92,699.96
3.3827,594.13,730.03,775.85,700
3.3835,594.05,730.08,775.88,700
3.3845,594.1,730.06,775.87,700.01
3.3857,594,730.01,775.86,699.96
3.3868,593.87,730.14,775.93,699.98
3.3875,594.11,730.02,775.85,700
3.3883,594.06,730.08,775.88,700.01
3.3893,594.1,730.06,775.87,700.01
3.3905,593.94,729.99,775.85,699.93
3.3916,593.88,730.18,775.95,700
3.3925,594.27,730.04,775.84,700.05
3.3933,594,730.08,775.89,699.99
3.3941,594.09,730.06,775.87,700.01
3.3951,594.03,730.05,775.87,699.99
3.3962,594.04,730.1,775.9,700.01
3.3974,594.37,730.06,775.84,700.09
3.3981,593.96,730.09,775.9,699.98
3.3989,594.08,730.04,775.86,700
3.3998,594.03,730.07,775.88,699.99
3.4009,594.13,730.1,775.88,700.04
3.4021,594.19,729.99,775.83,700
3.4029,594.01,730.09,775.89,700
3.4037,594.09,730.05,775.87,700
3.4047,594.02,730.06,775.88,699.99
3.4058,594.08,730.11,775.89,700.03
3.4069,594.28,730.03,775.84,700.05
3.4077,593.99,730.08,775.89,699.99
3.4085,594.08,730.05,775.87,700
3.4094,594.03,730.06,775.88,699.99
3.4106,594.09,730.11,775.89,700.03
3.4118,594.29,730.01,775.83,700.04
3.4125,594,730.09,775.9,700
3.4133,594.07,730.05,775.87,700
3.4142,594.03,730.07,775.88,699.99
3.4155,594.14,730.12,775.89,700.05
3.4166,594.25,729.97,775.81,700.01
3.4175,593.8,730.05,775.9,699.92
3.4183,594.16,730.06,775.86,700.03
3.4191,594.02,730.06,775.88,699.99
3.42,594.09,730.07,775.88,700.01
3.4211,594.09,730.03,775.86,699.99
3.4224,593.66,730.02,775.89,699.86
3.4231,594.21,730.04,775.85,700.03
3.4238,594.04,730.09,775.89,700
3.4247,594.09,730.05,775.87,700
3.4258,594.01,730.05,775.87,699.98
3.4269,594.02,730.13,775.91,700.02
3.428,594.36,730.06,775.84,700.09
3.4289,593.9,730,775.86,699.92
3.4297,594.15,730.08,775.88,700.03
3.4306,594.04,730.04,775.87,699.98
3.4316,594.01,730.09,775.89,700
3.4328,594.27,730.11,775.87,700.08
3.4338,594.02,729.97,775.84,699.94
3.4346,594.05,730.11,775.9,700.02
3.4355,594.12,730.05,775.86,700.01
3.4366,593.95,730.03,775.87,699.95
3.4376,594.07,730.12,775.9,700.03
3.4386,594.17,730.04,775.85,700.02
3.4396,593.91,730.02,775.87,699.93
3.4405,594.11,730.1,775.89,700.03
3.4414,594.1,730.03,775.86,700
3.4425,593.93,730.05,775.88,699.96
3.4435,594.13,730.14,775.9,700.06
3.4444,594.08,730.02,775.86,699.99
3.4453,593.99,730.07,775.89,699.98
3.4464,594.16,730.1,775.88,700.04
3.4473,594.07,730.02,775.86,699.98
3.4484,593.93,730.08,775.9,699.97
3.4492,594.13,730.06,775.87,700.02
3.4501,594.03,730.06,775.88,699.99
3.4511,594.06,730.08,775.88,700.01
3.4523,594.25,730.05,775.85,700.05
3.4531,593.99,730.07,775.89,699.98
3.4539,594.09,730.06,775.87,700
3.4549,594.03,730.05,775.87,699.99
3.4561,594.04,730.11,775.9,700.02
3.4573,594.41,730.06,775.84,700.1
3.458,593.96,730.1,775.9,699.99
3.4587,594.07,730.04,775.86,699.99
3.4596,594.04,730.07,775.88,700
3.4608,594.15,730.09,775.88,700.04
3.4619,594.15,729.96,775.82,699.97
3.4629,593.81,730.08,775.91,699.93
3.4637,594.18,730.06,775.86,700.03
3.4645,594.02,730.07,775.88,699.99
3.4654,594.09,730.07,775.88,700.01
3.4665,594.08,730.03,775.86,699.99
3.4678,593.75,730.05,775.9,699.9
3.4685,594.17,730.04,775.85,700.02
3.4692,594.04,730.08,775.89,700
3.4702,594.1,730.06,775.87,700.01
3.4713,594.02,730.03,775.86,699.97
3.4724,593.93,730.12,775.92,699.99
3.4732,594.12,730.04,775.86,700.01
3.4741,594.03,730.07,775.88,700
3.475,594.1,730.07,775.87,700.01
3.4762,594.07,730.02,775.85,699.98
3.4773,593.79,730.08,775.91,699.92
3.4781,594.15,730.04,775.85,700.01
3.4788,594.04,730.08,775.88,700
3.4798,594.1,730.06,775.87,700.01
3.481,594.01,730.02,775.86,699.97
3.4821,593.89,730.13,775.92,699.98
3.4829,594.12,730.03,775.86,700
3.4837,594.05,730.08,775.88,700
3.4846,594.1,730.06,775.87,700.01
3.4858,594.02,730.01,775.85,699.96
3.4869,593.85,730.12,775.93,699.97
3.4877,594.12,730.03,775.85,700
3.4885,594.05,730.08,775.88,700
3.4894,594.1,730.06,775.87,700.01
3.4907,593.98,730,775.86,699.95
3.4917,593.87,730.15,775.94,699.99
3.4927,594.31,730.07,775.85,700.08
3.4935,593.98,730.07,775.89,699.98
3.4943,594.1,730.06,775.87,700.01
3.4953,594.04,730.05,775.87,699.99
3.4964,594.02,730.09,775.89,700
3.4974,594.17,730.07,775.87,700.03
3.4984,594,730.02,775.86,699.96
3.4993,594.04,730.1,775.89,700.01
3.5003,594.17,730.06,775.86,700.03
3.5014,593.96,730,775.86,699.94
3.5023,594.06,730.11,775.9,700.02
3.5032,594.13,730.04,775.86,700.01
3.5043,593.93,730.02,775.87,699.94
3.5053,594.07,730.12,775.9,700.03
3.5062,594.15,730.03,775.85,700.01
3.5072,593.92,730.03,775.88,699.94
3.5081,594.11,730.1,775.89,700.03
3.5091,594.09,730.04,775.86,700
3.5101,593.94,730.06,775.89,699.96
3.5112,594.14,730.15,775.91,700.07
3.5121,594.09,730.02,775.85,699.99
3.513,593.99,730.08,775.89,699.99
3.514,594.14,730.08,775.88,700.03
3.515,594.05,730.03,775.86,699.98
3.516,593.96,730.08,775.9,699.98
3.5171,594.26,730.14,775.89,700.09
3.518,594.02,730.01,775.86,699.96
3.5189,594.04,730.09,775.89,700.01
3.5199,594.16,730.06,775.86,700.03
3.521,593.98,730,775.85,699.94
3.5219,594.03,730.11,775.9,700.01
3.5228,594.16,730.05,775.86,700.02
3.5238,593.97,730.03,775.87,699.96
3.5247,594.07,730.1,775.89,700.02
3.5258,594.16,730.04,775.85,700.02
3.5269,593.87,729.99,775.86,699.9
3.5278,594.11,730.12,775.9,700.04
3.5287,594.09,730.03,775.86,699.99
3.5297,593.97,730.07,775.89,699.97
3.5307,594.15,730.12,775.89,700.05
3.5317,594.09,730.02,775.85,699.99
3.5326,593.96,730.07,775.89,699.97
3.5336,594.15,730.1,775.88,700.05
3.5345,594.06,730.03,775.86,699.98
3.5356,593.97,730.08,775.89,699.98
3.5367,594.25,730.13,775.89,700.09
3.5376,594.04,730,775.85,699.96
3.5385,594.02,730.09,775.89,700
3.5395,594.17,730.07,775.87,700.03
3.5405,594,730.02,775.86,699.96
3.5414,594.04,730.1,775.89,700.01
3.5424,594.18,730.06,775.86,700.03
3.5435,593.97,730,775.86,699.94
3.5444,594.06,730.11,775.9,700.02
3.5453,594.14,730.05,775.86,700.01
3.5464,593.93,730.02,775.87,699.94
3.5473,594.07,730.12,775.9,700.03
3.5483,594.16,730.04,775.85,700.02
3.5493,593.91,730.03,775.87,699.94
3.5502,594.11,730.1,775.89,700.03
3.5512,594.09,730.04,775.86,700
3.5522,593.93,730.06,775.89,699.96
3.5533,594.14,730.15,775.91,700.06
3.5542,594.09,730.02,775.85,699.99
3.5551,593.99,730.08,775.89,699.99
3.5561,594.15,730.09,775.88,700.04
3.5571,594.06,730.03,775.86,699.98
3.5581,593.94,730.08,775.9,699.97
3.559,594.13,730.06,775.87,700.02
3.5598,594.03,730.06,775.87,699.99
3.5609,594.06,730.08,775.88,700.01
3.5621,594.27,730.05,775.85,700.06
3.5629,593.99,730.07,775.89,699.98
3.5637,594.09,730.05,775.87,700
3.5647,594.03,730.06,775.88,699.99
3.5658,594.06,730.11,775.9,700.02
3.567,594.36,730.04,775.84,700.08
3.5677,593.98,730.09,775.9,699.99
3.5685,594.07,730.04,775.87,699.99
3.5694,594.03,730.07,775.88,699.99
3.5706,594.15,730.1,775.88,700.04
3.5717,594.2,729.97,775.82,699.99
3.5725,594.02,730.1,775.9,700.01
3.5733,594.08,730.05,775.87,700
3.5743,594.02,730.07,775.88,699.99
3.5755,594.14,730.12,775.89,700.05
3.5765,594.23,729.98,775.82,700.01
3.5775,593.84,730.05,775.89,699.93
3.5783,594.15,730.06,775.87,700.03
3.5791,594.03,730.06,775.88,699.99
3.5801,594.08,730.08,775.88,700.01
3.5812,594.15,730.04,775.85,700.01
3.5821,594,730.06,775.88,699.98
3.583,594.09,730.07,775.88,700.01
3.5841,594.07,730.04,775.86,699.99
3.5853,593.83,730.06,775.9,699.93
3.586,594.14,730.05,775.86,700.02
3.5868,594.04,730.07,775.88,700
3.5878,594.1,730.07,775.87,700.01
3.589,594.06,730.02,775.85,699.98
3.5901,593.79,730.09,775.91,699.93
3.5909,594.14,730.03,775.85,700.01
3.5916,594.05,730.08,775.88,700
3.5926,594.09,730.06,775.87,700.01
3.5937,594,730.02,775.86,699.96
3.5949,593.9,730.14,775.93,699.99
3.5956,594.11,730.03,775.85,700
3.5964,594.05,730.08,775.88,700
3.5974,594.1,730.06,775.87,700.01
3.5986,593.99,730,775.85,699.95
3.5997,593.88,730.15,775.93,699.98
3.6006,594.29,730.07,775.86,700.07
3.6014,593.98,730.07,775.89,699.98
3.6023,594.1,730.06,775.87,700.01
3.6032,594.04,730.05,775.87,699.99
3.6044,593.99,730.09,775.9,699.99
3.6053,594.13,730.06,775.87,700.02
3.6062,594.03,730.05,775.87,699.98
3.6072,594.05,730.09,775.89,700.01
3.6084,594.3,730.07,775.86,700.08
3.6092,593.98,730.07,775.89,699.98
3.61,594.09,730.06,775.87,700.01
3.611,594.03,730.05,775.87,699.99
3.6121,594.05,730.1,775.89,700.02
3.6133,594.36,730.06,775.84,700.09
3.614,593.97,730.09,775.9,699.99
3.6147,594.08,730.05,775.87,700
3.6157,594.03,730.07,775.88,699.99
3.6168,594.12,730.1,775.89,700.04
3.618,594.2,729.99,775.83,700
3.6188,594.01,730.09,775.89,700
3.6196,594.08,730.05,775.87,700
3.6205,594.02,730.06,775.88,699.99
3.6217,594.1,730.11,775.89,700.03
3.6228,594.27,730.01,775.83,700.04
3.6236,594,730.09,775.89,699.99
3.6244,594.08,730.05,775.87,700
3.6253,594.03,730.06,775.88,699.99
3.6265,594.11,730.11,775.89,700.04
3.6276,594.27,730,775.82,700.03
3.6284,594.01,730.1,775.9,700
3.6292,594.07,730.05,775.87,699.99
3.6301,594.03,730.07,775.88,699.99
3.6314,594.17,730.13,775.89,700.06
3.6325,594.25,729.96,775.81,700
3.6334,593.83,730.07,775.9,699.93
3.6341,594.14,730.05,775.86,700.02
3.635,594.03,730.07,775.88,699.99
3.6359,594.09,730.07,775.88,700.01
3.637,594.08,730.03,775.86,699.99
3.6382,593.75,730.06,775.9,699.9
3.639,594.16,730.04,775.85,700.02
3.6397,594.04,730.08,775.89,700
3.6406,594.09,730.06,775.87,700.01
3.6418,594.01,730.03,775.86,699.97
3.6429,593.93,730.13,775.92,699.99
3.6437,594.12,730.04,775.86,700
3.6445,594.04,730.07,775.88,700
3.6455,594.1,730.07,775.87,700.01
3.6467,594.06,730.02,775.85,699.98
3.6478,593.82,730.09,775.91,699.94
3.6486,594.14,730.04,775.86,700.01
3.6493,594.04,730.08,775.88,700
3.6503,594.1,730.06,775.87,700.01
3.6515,594.02,730.02,775.86,699.97
3.6526,593.86,730.12,775.92,699.97
3.6534,594.12,730.03,775.85,700
3.6541,594.05,730.08,775.88,700
3.6551,594.1,730.06,775.87,700.01
3.6563,593.99,730,775.86,699.95
3.6574,593.86,730.15,775.93,699.98
3.6584,594.31,730.08,775.86,700.08
3.6591,593.98,730.07,775.89,699.98
3.66,594.1,730.06,775.87,700.01
3.6609,594.04,730.05,775.87,699.99
3.6621,594.01,730.09,775.89,700
3.663,594.15,730.07,775.87,700.03
3.664,594.02,730.04,775.87,699.97
3.665,594.03,730.09,775.89,700.01
3.6661,594.23,730.07,775.86,700.06
3.6669,593.99,730.05,775.88,699.97
3.6678,594.09,730.07,775.88,700.01
3.6688,594.07,730.04,775.86,699.99
3.6701,593.78,730.05,775.9,699.91
3.6708,594.16,730.04,775.86,700.02
3.6716,594.04,730.08,775.88,700
3.6725,594.1,730.06,775.87,700.01
3.6737,594.02,730.02,775.86,699.97
3.6748,593.9,730.12,775.92,699.98
3.6756,594.12,730.04,775.86,700
3.6764,594.04,730.07,775.88,700
3.6774,594.1,730.07,775.87,700.01
3.6785,594.04,730.01,775.85,699.97
3.6797,593.82,730.1,775.92,699.95
3.6804,594.13,730.03,775.85,700.01
3.6812,594.05,730.08,775.88,700
3.6821,594.1,730.06,775.87,700.01
3.6833,594,730.01,775.86,699.96
3.6844,593.88,730.14,775.93,699.98
3.6852,594.11,730.02,775.85,699.99
3.686,594.06,730.08,775.88,700.01
3.687,594.1,730.06,775.87,700.01
3.6882,593.94,729.99,775.85,699.93
3.6893,593.88,730.18,775.95,700
3.6902,594.26,730.04,775.84,700.05
3.691,594,730.08,775.89,699.99
3.6918,594.09,730.06,775.87,700.01
3.6928,594.03,730.05,775.87,699.99
3.6939,594.04,730.1,775.9,700.01
3.6951,594.39,730.07,775.84,700.1
3.6958,593.96,730.09,775.9,699.98
3.6966,594.08,730.04,775.86,700
3.6975,594.03,730.07,775.88,699.99
3.6986,594.12,730.09,775.88,700.03
3.6997,594.17,729.99,775.83,700
3.7006,594,730.09,775.89,699.99
3.7014,594.09,730.05,775.87,700.01
3.7024,594.03,730.06,775.88,699.99
3.7035,594.06,730.1,775.89,700.02
3.7046,594.3,730.05,775.84,700.06
3.7054,593.98,730.08,775.89,699.99
3.7062,594.08,730.05,775.87,700
3.7071,594.03,730.06,775.88,699.99
3.7083,594.09,730.11,775.89,700.03
3.7094,594.28,730.02,775.83,700.04
3.7102,594,730.09,775.89,699.99
3.7109,594.08,730.05,775.87,700
3.7119,594.03,730.06,775.88,699.99
3.7131,594.12,730.12,775.89,700.04
3.7142,594.26,729.99,775.82,700.02
3.715,594.01,730.1,775.9,700
3.7158,594.07,730.05,775.87,699.99
3.7167,594.03,730.07,775.88,699.99
3.718,594.2,730.14,775.89,700.08
3.7191,594.25,729.93,775.8,699.99
3.72,593.86,730.09,775.91,699.95
3.7207,594.12,730.04,775.86,700.01
3.7215,594.04,730.07,775.88,700
3.7225,594.1,730.07,775.87,700.01
3.7237,594.06,730.02,775.85,699.98
3.7248,593.81,730.08,775.91,699.94
3.7256,594.14,730.04,775.86,700.01
3.7263,594.04,730.08,775.88,700
3.7273,594.1,730.06,775.87,700.01
3.7284,594.02,730.02,775.86,699.97
3.7296,593.87,730.12,775.92,699.97
3.7303,594.12,730.03,775.85,700
3.7311,594.05,730.08,775.88,700
3.7321,594.1,730.06,775.87,700.01
3.7333,594,730.01,775.85,699.95
3.7344,593.86,730.14,775.93,699.98
3.7352,594.11,730.02,775.85,700
3.7359,594.06,730.08,775.88,700.01
3.7369,594.1,730.06,775.87,700.01
3.7382,593.93,729.99,775.86,699.93
3.7392,593.88,730.19,775.95,700.01
3.7401,594.27,730.04,775.84,700.05
3.7409,594.01,730.09,775.89,700
3.7417,594.09,730.05,775.87,700.01
3.7427,594.03,730.05,775.87,699.99
3.7439,594.05,730.11,775.9,700.02
3.745,594.34,730.05,775.84,700.08
3.7457,593.98,730.09,775.9,699.99
3.7465,594.08,730.05,775.87,700
3.7474,594.03,730.06,775.88,699.99
3.7486,594.12,730.1,775.89,700.04
3.7497,594.22,729.99,775.83,700.01
3.7505,594.01,730.09,775.89,700
3.7513,594.08,730.05,775.87,700
3.7523,594.02,730.06,775.88,699.99
3.7535,594.11,730.12,775.9,700.04
3.7546,594.27,730,775.83,700.03
3.7553,594,730.09,775.9,700
3.7561,594.07,730.05,775.87,700
3.7571,594.03,730.06,775.88,699.99
3.7583,594.14,730.12,775.89,700.05
3.7594,594.26,729.98,775.82,700.02
3.7603,593.81,730.05,775.89,699.92
3.7611,594.16,730.06,775.86,700.03
3.7619,594.02,730.06,775.88,699.99
3.7629,594.09,730.07,775.88,700.01
3.764,594.1,730.03,775.86,700
3.765,593.96,730.06,775.88,699.97
3.766,594.12,730.11,775.89,700.04
3.767,594.1,730.03,775.86,699.99
3.768,593.94,730.06,775.89,699.96
3.769,594.14,730.12,775.89,700.05
3.7699,594.08,730.03,775.86,699.99
3.7709,593.98,730.07,775.89,699.98
3.772,594.19,730.12,775.89,700.07
3.7729,594.07,730.01,775.85,699.98
3.7738,593.97,730.08,775.89,699.98
3.7749,594.18,730.1,775.88,700.05
3.7758,594.04,730.02,775.86,699.97
3.7768,594,730.09,775.89,699.99
3.7778,594.22,730.09,775.87,700.06
3.7788,594.02,730,775.85,699.96
3.7797,594.03,730.09,775.89,700.01
3.7807,594.16,730.06,775.86,700.03
3.7817,593.98,730.01,775.86,699.95
3.7826,594.04,730.1,775.9,700.01
3.7836,594.16,730.05,775.86,700.03
3.7847,593.95,730.01,775.86,699.94
3.7856,594.07,730.1,775.89,700.02
3.7865,594.14,730.04,775.86,700.01
3.7876,593.91,730.02,775.87,699.93
3.7886,594.09,730.12,775.9,700.04
3.7895,594.13,730.03,775.85,700
3.7905,593.94,730.05,775.88,699.95
3.7914,594.11,730.1,775.89,700.03
3.7924,594.09,730.03,775.86,699.99
3.7934,593.95,730.06,775.89,699.96
3.7945,594.15,730.14,775.9,700.07
3.7954,594.09,730.02,775.85,699.99
3.7963,593.99,730.08,775.89,699.98
3.7973,594.14,730.09,775.88,700.04
3.7983,594.05,730.03,775.86,699.98
3.7993,593.95,730.08,775.9,699.98
3.8002,594.13,730.07,775.87,700.02
3.8011,594.03,730.05,775.87,699.99
3.8021,594.05,730.08,775.89,700.01
3.8034,594.31,730.06,775.85,700.07
3.8041,593.98,730.08,775.89,699.98
3.8049,594.08,730.05,775.87,700
3.8058,594.03,730.06,775.88,699.99
3.807,594.09,730.11,775.89,700.03
3.8081,594.28,730.02,775.83,700.04
3.8089,594,730.09,775.89,699.99
3.8097,594.08,730.05,775.87,700
3.8106,594.03,730.06,775.88,699.99
3.8118,594.12,730.11,775.89,700.04
3.8129,594.27,729.99,775.82,700.03
3.8137,594.01,730.1,775.9,700
3.8145,594.07,730.05,775.87,699.99
3.8154,594.03,730.07,775.88,699.99
3.8167,594.18,730.13,775.89,700.07
3.8178,594.25,729.95,775.8,700
3.8187,593.84,730.08,775.91,699.94
3.8194,594.13,730.04,775.86,700.01
3.8202,594.03,730.07,775.88,700
3.8212,594.1,730.07,775.87,700.01
3.8223,594.07,730.02,775.86,699.98
3.8235,593.79,730.07,775.91,699.92
3.8243,594.15,730.04,775.86,700.02
3.825,594.04,730.08,775.88,700
3.826,594.1,730.06,775.87,700.01
3.8271,594.02,730.02,775.86,699.97
3.8282,593.89,730.13,775.92,699.98
3.829,594.12,730.03,775.86,700
3.8298,594.04,730.07,775.88,700
3.8308,594.1,730.06,775.87,700.01
3.832,594.02,730.01,775.85,699.96
3.8331,593.84,730.12,775.92,699.96
3.8339,594.12,730.03,775.85,700
3.8346,594.05,730.08,775.88,700
3.8356,594.1,730.06,775.87,700.01
3.8368,593.98,730.01,775.86,699.95
3.8379,593.87,730.15,775.94,699.99
3.8389,594.31,730.07,775.85,700.08
3.8396,593.98,730.07,775.89,699.98
3.8405,594.1,730.06,775.87,700.01
3.8414,594.04,730.05,775.87,699.99
3.8425,594.02,730.09,775.89,700
3.8435,594.17,730.07,775.87,700.03
3.8446,594,730.02,775.86,699.96
3.8455,594.04,730.1,775.89,700.01
3.8465,594.17,730.06,775.86,700.03
3.8475,593.97,730,775.86,699.94
3.8484,594.06,730.11,775.9,700.02
3.8494,594.14,730.04,775.86,700.01
3.8505,593.92,730.01,775.87,699.93
3.8514,594.07,730.12,775.9,700.03
3.8524,594.15,730.03,775.85,700.01
3.8534,593.92,730.03,775.88,699.94
3.8543,594.11,730.1,775.89,700.03
3.8552,594.09,730.04,775.86,700
3.8563,593.93,730.06,775.89,699.96
3.8574,594.14,730.15,775.91,700.07
3.8582,594.09,730.02,775.85,699.99
3.8592,593.99,730.08,775.89,699.99
3.8602,594.14,730.08,775.88,700.03
3.8611,594.05,730.03,775.86,699.98
3.8622,593.95,730.08,775.9,699.98
3.8631,594.13,730.07,775.87,700.02
3.8639,594.03,730.05,775.87,699.99
3.865,594.05,730.08,775.89,700.01
3.8662,594.3,730.06,775.85,700.07
3.867,593.98,730.08,775.89,699.98
3.8677,594.08,730.05,775.87,700
3.8687,594.03,730.06,775.88,699.99
3.8699,594.08,730.11,775.89,700.03
3.871,594.29,730.02,775.83,700.05
3.8718,594,730.09,775.89,699.99
3.8725,594.08,730.05,775.87,700
3.8735,594.03,730.06,775.88,699.99
3.8747,594.12,730.11,775.89,700.04
3.8758,594.26,729.99,775.82,700.02
3.8766,594.01,730.1,775.9,700
3.8773,594.07,730.05,775.87,699.99
3.8783,594.03,730.07,775.88,699.99
3.8796,594.18,730.13,775.89,700.07
3.8806,594.25,729.94,775.8,700
3.8815,593.85,730.08,775.91,699.95
3.8823,594.13,730.04,775.86,700.01
3.8831,594.03,730.07,775.88,700
3.8841,594.1,730.07,775.87,700.01
3.8852,594.07,730.02,775.86,699.98
3.8864,593.78,730.07,775.91,699.92
3.8871,594.15,730.04,775.85,700.02
3.8879,594.04,730.08,775.88,700
3.8888,594.1,730.06,775.87,700.01
3.89,594.02,730.02,775.86,699.97
3.8911,593.9,730.13,775.92,699.98
3.8919,594.12,730.03,775.86,700
3.8927,594.04,730.07,775.88,700
3.8937,594.1,730.06,775.87,700.01
3.8949,594.03,730.01,775.85,699.96
3.896,593.84,730.12,775.92,699.96
3.8967,594.12,730.03,775.85,700
3.8975,594.05,730.08,775.88,700
3.8985,594.1,730.06,775.87,700.01
3.8997,593.99,730.01,775.86,699.95
3.9008,593.87,730.15,775.94,699.99
3.9017,594.32,730.08,775.85,700.08
3.9025,593.98,730.07,775.89,699.98
3.9033,594.1,730.06,775.87,700.01
3.9043,594.04,730.05,775.87,699.99
3.9054,594.02,730.09,775.89,700
3.9064,594.16,730.07,775.87,700.03
3.9074,594.01,730.02,775.86,699.96
3.9083,594.03,730.09,775.89,700.01
3.9094,594.19,730.06,775.86,700.04
3.9104,593.97,729.99,775.85,699.94
3.9113,594.06,730.11,775.9,700.02
3.9122,594.13,730.04,775.86,700.01
3.9133,593.93,730.02,775.87,699.94
3.9143,594.07,730.12,775.9,700.03
3.9152,594.15,730.03,775.85,700.01
3.9163,593.93,730.03,775.88,699.95
3.9172,594.11,730.1,775.89,700.03
3.9181,594.09,730.04,775.86,699.99
3.9192,593.93,730.06,775.89,699.96
3.9203,594.15,730.16,775.91,700.07
3.9211,594.09,730.01,775.85,699.98
3.922,594,730.08,775.89,699.99
3.923,594.14,730.08,775.87,700.03
3.924,594.05,730.03,775.86,699.98
3.925,593.97,730.09,775.9,699.99
3.9261,594.25,730.12,775.88,700.08
3.927,594.02,730.01,775.86,699.96
3.9279,594.03,730.09,775.89,700.01
3.9289,594.17,730.06,775.86,700.03
3.93,593.99,730.01,775.86,699.95
3.9309,594.04,730.1,775.9,700.01
3.9319,594.16,730.05,775.86,700.02
3.9329,593.96,730.01,775.86,699.94
3.9338,594.06,730.11,775.9,700.02
3.9348,594.15,730.04,775.86,700.02
3.9359,593.91,730.01,775.87,699.93
3.9368,594.08,730.12,775.9,700.03
3.9377,594.13,730.03,775.85,700.01
3.9388,593.93,730.04,775.88,699.95
3.9397,594.11,730.1,775.89,700.03
3.9406,594.09,730.04,775.86,700
3.9417,593.94,730.06,775.89,699.96
