time,V_MG
0.8699,799.93
0.87,799.93
0.8701,799.93
0.8702,799.93
0.8703,799.93
0.8704,799.93
0.8705,799.93
0.8706,799.93
0.8707,799.93
0.8708,799.93
0.8709,799.93
0.871,799.93
0.8711,799.93
0.8712,799.93
0.8713,799.93
0.8714,799.93
0.8715,799.93
0.8716,799.93
0.8717,799.93
0.8718,799.93
0.8719,799.93
0.872,799.93
0.8721,799.94
0.8722,799.94
0.8723,799.94
0.8724,799.94
0.8725,799.94
0.8726,799.94
0.8727,799.94
0.8728,799.94
0.8729,799.94
0.873,799.94
0.8731,799.94
0.8732,799.94
0.8733,799.94
0.8734,799.94
0.8735,799.94
0.8736,799.94
0.8737,799.94
0.8738,799.94
0.8739,799.94
0.874,799.94
0.8741,799.94
0.8742,799.94
0.8743,799.94
0.8744,799.94
0.8745,799.94
0.8746,799.94
0.8747,799.94
0.8748,799.94
0.8749,799.95
0.875,799.95
0.8751,799.95
0.8752,799.95
0.8753,799.95
0.8754,799.95
0.8755,799.95
0.8756,799.95
0.8757,799.95
0.8758,799.95
0.8759,799.95
0.876,799.95
0.8761,799.95
0.8762,799.95
0.8763,799.95
0.8764,799.95
0.8765,799.95
0.8766,799.95
0.8767,799.95
0.8768,799.95
0.8769,799.95
0.877,799.95
0.8771,799.95
0.8772,799.95
0.8773,799.95
0.8774,799.95
0.8775,799.95
0.8776,799.95
0.8777,799.95
0.8778,799.96
0.8779,799.96
0.878,799.96
0.8781,799.96
0.8782,799.96
0.8783,799.96
0.8784,799.96
0.8785,799.96
0.8786,799.96
0.8787,799.96
0.8788,799.96
0.8789,799.96
0.879,799.96
0.8791,799.96
0.8792,799.96
0.8793,799.96
0.8794,799.96
0.8795,799.96
0.8796,799.96
0.8797,799.96
0.8798,799.96
0.8799,799.96
0.88,799.96
0.8801,799.96
0.8802,799.96
0.8803,799.96
0.8804,799.96
0.8805,799.96
0.8806,799.96
0.8807,799.96
0.8808,799.97
0.8809,799.97
0.881,799.97
0.8811,799.97
0.8812,799.97
0.8813,799.97
0.8814,799.97
0.8815,799.97
0.8816,799.97
0.8817,799.97
0.8818,799.97
0.8819,799.97
0.882,799.97
0.8821,799.97
0.8822,799.97
0.8823,799.97
0.8824,799.97
0.8825,799.97
0.8826,799.97
0.8827,799.97
0.8828,799.97
0.8829,799.97
0.883,799.97
0.8831,799.97
0.8832,799.97
0.8833,799.97
0.8834,799.97
0.8835,799.97
0.8836,799.97
0.8837,799.97
0.8838,799.97
0.8839,799.97
0.884,799.98
0.8841,799.98
0.8842,799.98
0.8843,799.98
0.8844,799.98
0.8845,799.98
0.8846,799.98
0.8847,799.98
0.8848,799.98
0.8849,799.98
0.885,799.98
0.8851,799.98
0.8852,799.98
0.8853,799.98
0.8854,799.98
0.8855,799.98
0.8856,799.98
0.8857,799.98
0.8858,799.98
0.8859,799.98
0.886,799.98
0.8861,799.98
0.8862,799.98
0.8863,799.98
0.8864,799.98
0.8865,799.98
0.8866,799.98
0.8867,799.98
0.8868,799.98
0.8869,799.98
0.887,799.98
0.8871,799.98
0.8872,799.98
0.8873,799.99
0.8874,799.99
0.8875,799.99
0.8876,799.99
0.8877,799.99
0.8878,799.99
0.8879,799.99
0.888,799.99
0.8881,799.99
0.8882,799.99
0.8883,799.99
0.8884,799.99
0.8885,799.99
0.8886,799.99
0.8887,799.99
0.8888,799.99
0.8889,799.99
0.889,799.99
0.8891,799.99
0.8892,799.99
0.8893,799.99
0.8894,799.99
0.8895,799.99
0.8896,799.99
0.8897,799.99
0.8898,799.99
0.8899,799.99
0.89,799.99
0.8901,799.99
0.8902,799.99
0.8903,799.99
0.8904,799.99
0.8905,799.99
0.8906,799.99
0.8907,799.99
0.8908,800
0.8909,800
0.891,800
0.8911,800
0.8912,800
0.8913,800
0.8914,800
0.8915,800
0.8916,800
0.8917,800
0.8918,800
0.8919,800
0.892,800
0.8921,800
0.8922,800
0.8923,800
0.8924,800
0.8925,800
0.8926,800
0.8927,800
0.8928,800
0.8929,800
0.893,800
0.8931,800
0.8932,800
0.8933,800
0.8934,800
0.8935,800
0.8936,800
0.8937,800
0.8938,800
0.8939,800
0.894,800
0.8941,800
0.8942,800
0.8943,800
0.8944,800.01
0.8945,800.01
0.8946,800.01
0.8947,800.01
0.8948,800.01
0.8949,800.01
0.895,800.01
0.8951,800.01
0.8952,800.01
0.8953,800.01
0.8954,800.01
0.8955,800.01
0.8956,800.01
0.8957,800.01
0.8958,800.01
0.8959,800.01
0.896,800.01
0.8961,800.01
0.8962,800.01
0.8963,800.01
0.8964,800.01
0.8965,800.01
0.8966,800.01
0.8967,800.01
0.8968,800.01
0.8969,800.01
0.897,800.01
0.8971,800.01
0.8972,800.01
0.8973,800.01
0.8974,800.01
0.8975,800.01
0.8976,800.01
0.8977,800.01
0.8978,800.01
0.8979,800.01
0.898,800.01
0.8981,800.01
0.8982,800.02
0.8983,800.02
0.8984,800.02
0.8985,800.02
0.8986,800.02
0.8987,800.02
0.8988,800.02
0.8989,800.02
0.899,800.02
0.8991,800.02
0.8992,800.02
0.8993,800.02
0.8994,800.02
0.8995,800.02
0.8996,800.02
0.8997,800.02
0.8998,800.02
0.8999,800.02
0.9,800.02
0.9001,800.02
0.9002,800.02
0.9003,800.02
0.9004,800.02
0.9005,800.02
0.9006,800.02
0.9007,800.02
0.9008,800.02
0.9009,800.02
0.901,800.02
0.9011,800.02
0.9012,800.02
0.9013,800.02
0.9014,800.02
0.9015,800.02
0.9016,800.02
0.9017,800.02
0.9018,800.02
0.9019,800.02
0.902,800.02
0.9021,800.02
0.9022,800.03
0.9023,800.03
0.9024,800.03
0.9025,800.03
0.9026,800.03
0.9027,800.03
0.9028,800.03
0.9029,800.03
0.903,800.03
0.9031,800.03
0.9032,800.03
0.9033,800.03
0.9034,800.03
0.9035,800.03
0.9036,800.03
0.9037,800.03
0.9038,800.03
0.9039,800.03
0.904,800.03
0.9041,800.03
0.9042,800.03
0.9043,800.03
0.9044,800.03
0.9045,800.03
0.9046,800.03
0.9047,800.03
0.9048,800.03
0.9049,800.03
0.905,800.03
0.9051,800.03
0.9052,800.03
0.9053,800.03
0.9054,800.03
0.9055,800.03
0.9056,800.03
0.9057,800.03
0.9058,800.03
0.9059,800.03
0.906,800.03
0.9061,800.03
0.9062,800.03
0.9063,800.03
0.9064,800.03
0.9065,800.04
0.9066,800.04
0.9067,800.04
0.9068,800.04
0.9069,800.04
0.907,800.04
0.9071,800.04
0.9072,800.04
0.9073,800.04
0.9074,800.04
0.9075,800.04
0.9076,800.04
0.9077,800.04
0.9078,800.04
0.9079,800.04
0.908,800.04
0.9081,800.04
0.9082,800.04
0.9083,800.04
0.9084,800.04
0.9085,800.04
0.9086,800.04
0.9087,800.04
0.9088,800.04
0.9089,800.04
0.909,800.04
0.9091,800.04
0.9092,800.04
0.9093,800.04
0.9094,800.04
0.9095,800.04
0.9096,800.04
0.9097,800.04
0.9098,800.04
0.9099,800.04
0.91,800.04
0.9101,800.04
0.9102,800.04
0.9103,800.04
0.9104,800.04
0.9105,800.04
0.9106,800.04
0.9107,800.04
0.9108,800.04
0.9109,800.04
0.911,800.04
0.9111,800.05
0.9112,800.05
0.9113,800.05
0.9114,800.05
0.9115,800.05
0.9116,800.05
0.9117,800.05
0.9118,800.05
0.9119,800.05
0.912,800.05
0.9121,800.05
0.9122,800.05
0.9123,800.05
0.9124,800.05
0.9125,800.05
0.9126,800.05
0.9127,800.05
0.9128,800.05
0.9129,800.05
0.913,800.05
0.9131,800.05
0.9132,800.05
0.9133,800.05
0.9134,800.05
0.9135,800.05
0.9136,800.05
0.9137,800.05
0.9138,800.05
0.9139,800.05
0.914,800.05
0.9141,800.05
0.9142,800.05
0.9143,800.05
0.9144,800.05
0.9145,800.05
0.9146,800.05
0.9147,800.05
0.9148,800.05
0.9149,800.05
0.915,800.05
0.9151,800.05
0.9152,800.05
0.9153,800.05
0.9154,800.05
0.9155,800.05
0.9156,800.05
0.9157,800.05
0.9158,800.05
0.9159,800.05
0.916,800.06
0.9161,800.06
0.9162,800.06
0.9163,800.06
0.9164,800.06
0.9165,800.06
0.9166,800.06
0.9167,800.06
0.9168,800.06
0.9169,800.06
0.917,800.06
0.9171,800.06
0.9172,800.06
0.9173,800.06
0.9174,800.06
0.9175,800.06
0.9176,800.06
0.9177,800.06
0.9178,800.06
0.9179,800.06
0.918,800.06
0.9181,800.06
0.9182,800.06
0.9183,800.06
0.9184,800.06
0.9185,800.06
0.9186,800.06
0.9187,800.06
0.9188,800.06
0.9189,800.06
0.919,800.06
0.9191,800.06
0.9192,800.06
0.9193,800.06
0.9194,800.06
0.9195,800.06
0.9196,800.06
0.9197,800.06
0.9198,800.06
0.9199,800.06
0.92,800.06
0.9201,800.06
0.9202,800.06
0.9203,800.06
0.9204,800.06
0.9205,800.06
0.9206,800.06
0.9207,800.06
0.9208,800.06
0.9209,800.06
0.921,800.06
0.9211,800.06
0.9212,800.07
0.9213,800.07
0.9214,800.07
0.9215,800.07
0.9216,800.07
0.9217,800.07
0.9218,800.07
0.9219,800.07
0.922,800.07
0.9221,800.07
0.9222,800.07
0.9223,800.07
0.9224,800.07
0.9225,800.07
0.9226,800.07
0.9227,800.07
0.9228,800.07
0.9229,800.07
0.923,800.07
0.9231,800.07
0.9232,800.07
0.9233,800.07
0.9234,800.07
0.9235,800.07
0.9236,800.07
0.9237,800.07
0.9238,800.07
0.9239,800.07
0.924,800.07
0.9241,800.07
0.9242,800.07
0.9243,800.07
0.9244,800.07
0.9245,800.07
0.9246,800.07
0.9247,800.07
0.9248,800.07
0.9249,800.07
0.925,800.07
0.9251,800.07
0.9252,800.07
0.9253,800.07
0.9254,800.07
0.9255,800.07
0.9256,800.07
0.9257,800.07
0.9258,800.07
0.9259,800.07
0.926,800.07
0.9261,800.07
0.9262,800.07
0.9263,800.07
0.9264,800.07
0.9265,800.07
0.9266,800.07
0.9267,800.07
0.9268,800.07
0.9269,800.08
0.927,800.08
0.9271,800.08
0.9272,800.08
0.9273,800.08
0.9274,800.08
0.9275,800.08
0.9276,800.08
0.9277,800.08
0.9278,800.08
0.9279,800.08
0.928,800.08
0.9281,800.08
0.9282,800.08
0.9283,800.08
0.9284,800.08
0.9285,800.08
0.9286,800.08
0.9287,800.08
0.9288,800.08
0.9289,800.08
0.929,800.08
0.9291,800.08
0.9292,800.08
0.9293,800.08
0.9294,800.08
0.9295,800.08
0.9296,800.08
0.9297,800.08
0.9298,800.08
0.9299,800.08
0.93,800.08
0.9301,800.08
0.9302,800.08
0.9303,800.08
0.9304,800.08
0.9305,800.08
0.9306,800.08
0.9307,800.08
0.9308,800.08
0.9309,800.08
0.931,800.08
0.9311,800.08
0.9312,800.08
0.9313,800.08
0.9314,800.08
0.9315,800.08
0.9316,800.08
0.9317,800.08
0.9318,800.08
0.9319,800.08
0.932,800.08
0.9321,800.08
0.9322,800.08
0.9323,800.08
0.9324,800.08
0.9325,800.08
0.9326,800.08
0.9327,800.08
0.9328,800.08
0.9329,800.08
0.933,800.08
0.9331,800.09
0.9332,800.09
0.9333,800.09
0.9334,800.09
0.9335,800.09
0.9336,800.09
0.9337,800.09
0.9338,800.09
0.9339,800.09
0.934,800.09
0.9341,800.09
0.9342,800.09
0.9343,800.09
0.9344,800.09
0.9345,800.09
0.9346,800.09
0.9347,800.09
0.9348,800.09
0.9349,800.09
0.935,800.09
0.9351,800.09
0.9352,800.09
0.9353,800.09
0.9354,800.09
0.9355,800.09
0.9356,800.09
0.9357,800.09
0.9358,800.09
0.9359,800.09
0.936,800.09
0.9361,800.09
0.9362,800.09
0.9363,800.09
0.9364,800.09
0.9365,800.09
0.9366,800.09
0.9367,800.09
0.9368,800.09
0.9369,800.09
0.937,800.09
0.9371,800.09
0.9372,800.09
0.9373,800.09
0.9374,800.09
0.9375,800.09
0.9376,800.09
0.9377,800.09
0.9378,800.09
0.9379,800.09
0.938,800.09
0.9381,800.09
0.9382,800.09
0.9383,800.09
0.9384,800.09
0.9385,800.09
0.9386,800.09
0.9387,800.09
0.9388,800.09
0.9389,800.09
0.939,800.09
0.9391,800.09
0.9392,800.09
0.9393,800.09
0.9394,800.09
0.9395,800.09
0.9396,800.09
0.9397,800.09
0.9398,800.09
0.9399,800.09
0.94,800.1
0.9401,800.1
0.9402,800.1
0.9403,800.1
0.9404,800.1
0.9405,800.1
0.9406,800.1
0.9407,800.1
0.9408,800.1
0.9409,800.1
0.941,800.1
0.9411,800.1
0.9412,800.1
0.9413,800.1
0.9414,800.1
0.9415,800.1
0.9416,800.1
0.9417,800.1
0.9418,800.1
0.9419,800.1
0.942,800.1
0.9421,800.1
0.9422,800.1
0.9423,800.1
0.9424,800.1
0.9425,800.1
0.9426,800.1
0.9427,800.1
0.9428,800.1
0.9429,800.1
0.943,800.1
0.9431,800.1
0.9432,800.1
0.9433,800.1
0.9434,800.1
0.9435,800.1
0.9436,800.1
0.9437,800.1
0.9438,800.1
0.9439,800.1
0.944,800.1
0.9441,800.1
0.9442,800.1
0.9443,800.1
0.9444,800.1
0.9445,800.1
0.9446,800.1
0.9447,800.1
0.9448,800.1
0.9449,800.1
0.945,800.1
0.9451,800.1
0.9452,800.1
0.9453,800.1
0.9454,800.1
0.9455,800.1
0.9456,800.1
0.9457,800.1
0.9458,800.1
0.9459,800.1
0.946,800.1
0.9461,800.1
0.9462,800.1
0.9463,800.1
0.9464,800.1
0.9465,800.1
0.9466,800.1
0.9467,800.1
0.9468,800.1
0.9469,800.1
0.947,800.1
0.9471,800.1
0.9472,800.1
0.9473,800.1
0.9474,800.1
0.9475,800.1
0.9476,800.1
0.9477,800.1
0.9478,800.11
0.9479,800.11
0.948,800.11
0.9481,800.11
0.9482,800.11
0.9483,800.11
0.9484,800.11
0.9485,800.11
0.9486,800.11
0.9487,800.11
0.9488,800.11
0.9489,800.11
0.949,800.11
0.9491,800.11
0.9492,800.11
0.9493,800.11
0.9494,800.11
0.9495,800.11
0.9496,800.11
0.9497,800.11
0.9498,800.11
0.9499,800.11
0.95,800.11
0.9501,800.11
0.9502,800.11
0.9503,800.11
0.9504,800.11
0.9505,800.11
0.9506,800.11
0.9507,800.11
0.9508,800.11
0.9509,800.11
0.951,800.11
0.9511,800.11
0.9512,800.11
0.9513,800.11
0.9514,800.11
0.9515,800.11
0.9516,800.11
0.9517,800.11
0.9518,800.11
0.9519,800.11
0.952,800.11
0.9521,800.11
0.9522,800.11
0.9523,800.11
0.9524,800.11
0.9525,800.11
0.9526,800.11
0.9527,800.11
0.9528,800.11
0.9529,800.11
0.953,800.11
0.9531,800.11
0.9532,800.11
0.9533,800.11
0.9534,800.11
0.9535,800.11
0.9536,800.11
0.9537,800.11
0.9538,800.11
0.9539,800.11
0.954,800.11
0.9541,800.11
0.9542,800.11
0.9543,800.11
0.9544,800.11
0.9545,800.11
0.9546,800.11
0.9547,800.11
0.9548,800.11
0.9549,800.11
0.955,800.11
0.9551,800.11
0.9552,800.11
0.9553,800.11
0.9554,800.11
0.9555,800.11
0.9556,800.11
0.9557,800.11
0.9558,800.11
0.9559,800.11
0.956,800.11
0.9561,800.11
0.9562,800.11
0.9563,800.11
0.9564,800.11
0.9565,800.11
0.9566,800.11
0.9567,800.12
0.9568,800.12
0.9569,800.12
0.957,800.12
0.9571,800.12
0.9572,800.12
0.9573,800.12
0.9574,800.12
0.9575,800.12
0.9576,800.12
0.9577,800.12
0.9578,800.12
0.9579,800.12
0.958,800.12
0.9581,800.12
0.9582,800.12
0.9583,800.12
0.9584,800.12
0.9585,800.12
0.9586,800.12
0.9587,800.12
0.9588,800.12
0.9589,800.12
0.959,800.12
0.9591,800.12
0.9592,800.12
0.9593,800.12
0.9594,800.12
0.9595,800.12
0.9596,800.12
0.9597,800.12
0.9598,800.12
0.9599,800.12
0.96,800.12
0.9601,800.12
0.9602,800.12
0.9603,800.12
0.9604,800.12
0.9605,800.12
0.9606,800.12
0.9607,800.12
0.9608,800.12
0.9609,800.12
0.961,800.12
0.9611,800.12
0.9612,800.12
0.9613,800.12
0.9614,800.12
0.9615,800.12
0.9616,800.12
0.9617,800.12
0.9618,800.12
0.9619,800.12
0.962,800.12
0.9621,800.12
0.9622,800.12
0.9623,800.12
0.9624,800.12
0.9625,800.12
0.9626,800.12
0.9627,800.12
0.9628,800.12
0.9629,800.12
0.963,800.12
0.9631,800.12
0.9632,800.12
0.9633,800.12
0.9634,800.12
0.9635,800.12
0.9636,800.12
0.9637,800.12
0.9638,800.12
0.9639,800.12
0.964,800.12
0.9641,800.12
0.9642,800.12
0.9643,800.12
0.9644,800.12
0.9645,800.12
0.9646,800.12
0.9647,800.12
0.9648,800.12
0.9649,800.12
0.965,800.12
0.9651,800.12
0.9652,800.12
0.9653,800.12
0.9654,800.12
0.9655,800.12
0.9656,800.12
0.9657,800.12
0.9658,800.12
0.9659,800.12
0.966,800.12
0.9661,800.12
0.9662,800.12
0.9663,800.12
0.9664,800.12
0.9665,800.12
0.9666,800.12
0.9667,800.12
0.9668,800.12
0.9669,800.12
0.967,800.12
0.9671,800.12
0.9672,800.12
0.9673,800.13
0.9674,800.13
0.9675,800.13
0.9676,800.13
0.9677,800.13
0.9678,800.13
0.9679,800.13
0.968,800.13
0.9681,800.13
0.9682,800.13
0.9683,800.13
0.9684,800.13
0.9685,800.13
0.9686,800.13
0.9687,800.13
0.9688,800.13
0.9689,800.13
0.969,800.13
0.9691,800.13
0.9692,800.13
0.9693,800.13
0.9694,800.13
0.9695,800.13
0.9696,800.13
0.9697,800.13
0.9698,800.13
0.9699,800.13
0.97,800.13
0.9701,800.13
0.9702,800.13
0.9703,800.13
0.9704,800.13
0.9705,800.13
0.9706,800.13
0.9707,800.13
0.9708,800.13
0.9709,800.13
0.971,800.13
0.9711,800.13
0.9712,800.13
0.9713,800.13
0.9714,800.13
0.9715,800.13
0.9716,800.13
0.9717,800.13
0.9718,800.13
0.9719,800.13
0.972,800.13
0.9721,800.13
0.9722,800.13
0.9723,800.13
0.9724,800.13
0.9725,800.13
0.9726,800.13
0.9727,800.13
0.9728,800.13
0.9729,800.13
0.973,800.13
0.9731,800.13
0.9732,800.13
0.9733,800.13
0.9734,800.13
0.9735,800.13
0.9736,800.13
0.9737,800.13
0.9738,800.13
0.9739,800.13
0.974,800.13
0.9741,800.13
0.9742,800.13
0.9743,800.13
0.9744,800.13
0.9745,800.13
0.9746,800.13
0.9747,800.13
0.9748,800.13
0.9749,800.13
0.975,800.13
0.9751,800.13
0.9752,800.13
0.9753,800.13
0.9754,800.13
0.9755,800.13
0.9756,800.13
0.9757,800.13
0.9758,800.13
0.9759,800.13
0.976,800.13
0.9761,800.13
0.9762,800.13
0.9763,800.13
0.9764,800.13
0.9765,800.13
0.9766,800.13
0.9767,800.13
0.9768,800.13
0.9769,800.13
0.977,800.13
0.9771,800.13
0.9772,800.13
0.9773,800.13
0.9774,800.13
0.9775,800.13
0.9776,800.13
0.9777,800.13
0.9778,800.13
0.9779,800.13
0.978,800.13
0.9781,800.13
0.9782,800.13
0.9783,800.13
0.9784,800.13
0.9785,800.13
0.9786,800.13
0.9787,800.13
0.9788,800.13
0.9789,800.13
0.979,800.13
0.9791,800.13
0.9792,800.13
0.9793,800.13
0.9794,800.13
0.9795,800.13
0.9796,800.13
0.9797,800.13
0.9798,800.13
0.9799,800.13
0.98,800.13
0.9801,800.13
0.9802,800.13
0.9803,800.13
0.9804,800.14
0.9805,800.14
0.9806,800.14
0.9807,800.14
0.9808,800.14
0.9809,800.14
0.981,800.14
0.9811,800.14
0.9812,800.14
0.9813,800.14
0.9814,800.14
0.9815,800.14
0.9816,800.14
0.9817,800.14
0.9818,800.14
0.9819,800.14
0.982,800.14
0.9821,800.14
0.9822,800.14
0.9823,800.14
0.9824,800.14
0.9825,800.14
0.9826,800.14
0.9827,800.14
0.9828,800.14
0.9829,800.14
0.983,800.14
0.9831,800.14
0.9832,800.14
0.9833,800.14
0.9834,800.14
0.9835,800.14
0.9836,800.14
0.9837,800.14
0.9838,800.14
0.9839,800.14
0.984,800.14
0.9841,800.14
0.9842,800.14
0.9843,800.14
0.9844,800.14
0.9845,800.14
0.9846,800.14
0.9847,800.14
0.9848,800.14
0.9849,800.14
0.985,800.14
0.9851,800.14
0.9852,800.14
0.9853,800.14
0.9854,800.14
0.9855,800.14
0.9856,800.14
0.9857,800.14
0.9858,800.14
0.9859,800.14
0.986,800.14
0.9861,800.14
0.9862,800.14
0.9863,800.14
0.9864,800.14
0.9865,800.14
0.9866,800.14
0.9867,800.14
0.9868,800.14
0.9869,800.14
0.987,800.14
0.9871,800.14
0.9872,800.14
0.9873,800.14
0.9874,800.14
0.9875,800.14
0.9876,800.14
0.9877,800.14
0.9878,800.14
0.9879,800.14
0.988,800.14
0.9881,800.14
0.9882,800.14
0.9883,800.14
0.9884,800.14
0.9885,800.14
0.9886,800.14
0.9887,800.14
0.9888,800.14
0.9889,800.14
0.989,800.14
0.9891,800.14
0.9892,800.14
0.9893,800.14
0.9894,800.14
0.9895,800.14
0.9896,800.14
0.9897,800.14
0.9898,800.14
0.9899,800.14
0.99,800.14
0.9901,800.14
0.9902,800.14
0.9903,800.14
0.9904,800.14
0.9905,800.14
0.9906,800.14
0.9907,800.14
0.9908,800.14
0.9909,800.14
0.991,800.14
0.9911,800.14
0.9912,800.14
0.9913,800.14
0.9914,800.14
0.9915,800.14
0.9916,800.14
0.9917,800.14
0.9918,800.14
0.9919,800.14
0.992,800.14
0.9921,800.14
0.9922,800.14
0.9923,800.14
0.9924,800.14
0.9925,800.14
0.9926,800.14
0.9927,800.14
0.9928,800.14
0.9929,800.14
0.993,800.14
0.9931,800.14
0.9932,800.14
0.9933,800.14
0.9934,800.14
0.9935,800.14
0.9936,800.14
0.9937,800.14
0.9938,800.14
0.9939,800.14
0.994,800.14
0.9941,800.14
0.9942,800.14
0.9943,800.14
0.9944,800.14
0.9945,800.14
0.9946,800.14
0.9947,800.14
0.9948,800.14
0.9949,800.14
0.995,800.14
0.9951,800.14
0.9952,800.14
0.9953,800.14
0.9954,800.14
0.9955,800.14
0.9956,800.14
0.9957,800.14
0.9958,800.14
0.9959,800.14
0.996,800.14
0.9961,800.14
0.9962,800.14
0.9963,800.14
0.9964,800.14
0.9965,800.14
0.9966,800.14
0.9967,800.14
0.9968,800.14
0.9969,800.14
0.997,800.14
0.9971,800.14
0.9972,800.14
0.9973,800.14
0.9974,800.14
0.9975,800.14
0.9976,800.14
0.9977,800.14
0.9978,800.14
0.9979,800.14
0.998,800.14
0.9981,800.14
0.9982,800.14
0.9983,800.14
0.9984,800.14
0.9985,800.14
0.9986,800.14
0.9987,800.15
0.9988,800.15
0.9989,800.15
0.999,800.15
0.9991,800.15
0.9992,800.15
0.9993,800.15
0.9994,800.15
0.9995,800.15
0.9996,800.15
0.9997,800.15
0.9998,800.15
0.9999,800.15
1,800.15
1.0001,800.15
1.0002,800.15
1.0003,800.15
1.0004,800.15
1.0005,800.15
1.0006,800.15
1.0007,800.15
1.0008,800.15
1.0009,800.15
1.001,800.15
1.0011,800.15
1.0012,800.15
1.0013,800.15
1.0014,800.15
1.0015,800.15
1.0016,800.15
1.0017,800.15
1.0018,800.15
1.0019,800.15
1.002,800.15
1.0021,800.15
1.0022,800.15
1.0023,800.15
1.0024,800.15
1.0025,800.15
1.0026,800.15
1.0027,800.15
1.0028,800.15
1.0029,800.15
1.003,800.15
1.0031,800.15
1.0032,800.15
1.0033,800.15
1.0034,800.15
1.0035,800.15
1.0036,800.15
1.0037,800.15
1.0038,800.15
1.0039,800.15
1.004,800.15
1.0041,800.15
1.0042,800.15
1.0043,800.15
1.0044,800.15
1.0045,800.15
1.0046,800.15
1.0047,800.15
1.0048,800.15
1.0049,800.15
1.005,800.15
1.0051,800.15
1.0052,800.15
1.0053,800.15
1.0054,800.15
1.0055,800.15
1.0056,800.15
1.0057,800.15
1.0058,800.15
1.0059,800.15
1.006,800.15
1.0061,800.15
1.0062,800.15
1.0063,800.15
1.0064,800.15
1.0065,800.15
1.0066,800.15
1.0067,800.15
1.0068,800.15
1.0069,800.15
1.007,800.15
1.0071,800.15
1.0072,800.15
1.0073,800.15
1.0074,800.15
1.0075,800.15
1.0076,800.15
1.0077,800.15
1.0078,800.15
1.0079,800.15
1.008,800.15
1.0081,800.15
1.0082,800.15
1.0083,800.15
1.0084,800.15
1.0085,800.15
1.0086,800.15
1.0087,800.15
1.0088,800.15
1.0089,800.15
1.009,800.15
1.0091,800.15
1.0092,800.15
1.0093,800.15
1.0094,800.15
1.0095,800.15
1.0096,800.15
1.0097,800.15
1.0098,800.15
1.0099,800.15
1.01,800.15
1.0101,800.15
1.0102,800.15
1.0103,800.15
1.0104,800.15
1.0105,800.15
1.0106,800.15
1.0107,800.15
1.0108,800.15
1.0109,800.15
1.011,800.15
1.0111,800.15
1.0112,800.15
1.0113,800.15
1.0114,800.15
1.0115,800.15
1.0116,800.15
1.0117,800.15
1.0118,800.15
1.0119,800.15
1.012,800.15
1.0121,800.15
1.0122,800.15
1.0123,800.15
1.0124,800.15
1.0125,800.15
1.0126,800.15
1.0127,800.15
1.0128,800.15
1.0129,800.15
1.013,800.15
1.0131,800.15
1.0132,800.15
1.0133,800.15
1.0134,800.15
1.0135,800.15
1.0136,800.15
1.0137,800.15
1.0138,800.15
1.0139,800.15
1.014,800.15
1.0141,800.15
1.0142,800.15
1.0143,800.15
1.0144,800.15
1.0145,800.15
1.0146,800.15
1.0147,800.15
1.0148,800.15
1.0149,800.15
1.015,800.15
1.0151,800.15
1.0152,800.15
1.0153,800.15
1.0154,800.15
1.0155,800.15
1.0156,800.15
1.0157,800.15
1.0158,800.15
1.0159,800.15
1.016,800.15
1.0161,800.15
1.0162,800.15
1.0163,800.15
1.0164,800.15
1.0165,800.15
1.0166,800.15
1.0167,800.15
1.0168,800.15
1.0169,800.15
1.017,800.15
1.0171,800.15
1.0172,800.15
1.0173,800.15
1.0174,800.15
1.0175,800.15
1.0176,800.15
1.0177,800.15
1.0178,800.15
1.0179,800.15
1.018,800.15
1.0181,800.15
1.0182,800.15
1.0183,800.15
1.0184,800.15
1.0185,800.15
1.0186,800.15
1.0187,800.15
1.0188,800.15
1.0189,800.15
1.019,800.15
1.0191,800.15
1.0192,800.15
1.0193,800.15
1.0194,800.15
1.0195,800.15
1.0196,800.15
1.0197,800.15
1.0198,800.15
1.0199,800.15
1.02,800.15
1.0201,800.15
1.0202,800.15
1.0203,800.15
1.0204,800.15
1.0205,800.15
1.0206,800.15
1.0207,800.15
1.0208,800.15
1.0209,800.15
1.021,800.15
1.0211,800.15
1.0212,800.15
1.0213,800.15
1.0214,800.15
1.0215,800.15
1.0216,800.15
1.0217,800.15
1.0218,800.15
1.0219,800.15
1.022,800.15
1.0221,800.15
1.0222,800.15
1.0223,800.15
1.0224,800.15
1.0225,800.15
1.0226,800.15
1.0227,800.15
1.0228,800.15
1.0229,800.15
1.023,800.15
1.0231,800.15
1.0232,800.15
1.0233,800.15
1.0234,800.15
1.0235,800.15
1.0236,800.15
1.0237,800.15
1.0238,800.15
1.0239,800.15
1.024,800.15
1.0241,800.15
1.0242,800.15
1.0243,800.15
1.0244,800.15
1.0245,800.15
1.0246,800.15
1.0247,800.15
1.0248,800.15
1.0249,800.15
1.025,800.15
1.0251,800.15
1.0252,800.15
1.0253,800.15
1.0254,800.15
1.0255,800.15
1.0256,800.15
1.0257,800.15
1.0258,800.15
1.0259,800.15
1.026,800.15
1.0261,800.15
1.0262,800.15
1.0263,800.15
1.0264,800.15
1.0265,800.15
1.0266,800.15
1.0267,800.15
1.0268,800.15
1.0269,800.15
1.027,800.15
1.0271,800.15
1.0272,800.15
1.0273,800.15
1.0274,800.15
1.0275,800.15
1.0276,800.15
1.0277,800.15
1.0278,800.15
