time,c1,c2,c3,c4,c5,c6
2.2158,-0.24167,-0.39241,-0.50638,-0.23497,-0.39037,-0.44865
2.2161,-0.24082,-0.39086,-0.44624,-0.23414,-0.389,-0.447
2.2164,-0.24003,-0.38984,-0.42994,-0.23337,-0.38776,-0.4457
2.2167,-0.23922,-0.38842,-0.47601,-0.23258,-0.38647,-0.44419
2.2171,-0.23833,-0.3871,-0.37937,-0.23172,-0.38506,-0.44265
2.2175,-0.23733,-0.38547,-0.55494,-0.23074,-0.38348,-0.44083
2.2178,-0.23657,-0.38418,-0.37647,-0.23001,-0.38227,-0.4394
2.2181,-0.2358,-0.38304,-0.4709,-0.22926,-0.38106,-0.43804
2.2184,-0.23499,-0.38168,-0.43168,-0.22846,-0.37976,-0.43653
2.2188,-0.23411,-0.38041,-0.4025,-0.22762,-0.37838,-0.43503
2.2191,-0.23322,-0.37884,-0.51301,-0.22674,-0.37696,-0.43335
2.2195,-0.23231,-0.37743,-0.31798,-0.22586,-0.37551,-0.43173
2.2198,-0.23155,-0.37626,-0.49322,-0.22512,-0.37432,-0.43037
2.2201,-0.23081,-0.37501,-0.3968,-0.2244,-0.37313,-0.42898
2.2205,-0.23,-0.37384,-0.43437,-0.22361,-0.37186,-0.42758
2.2208,-0.22914,-0.37234,-0.46041,-0.22277,-0.37049,-0.42597
2.2212,-0.22828,-0.3711,-0.34545,-0.22194,-0.36912,-0.42449
2.2215,-0.22736,-0.3696,-0.53918,-0.22104,-0.36768,-0.42281
2.2219,-0.22662,-0.36833,-0.35764,-0.22032,-0.36649,-0.42142
2.2222,-0.22586,-0.36722,-0.44904,-0.21958,-0.36529,-0.42009
2.2225,-0.22509,-0.36591,-0.41839,-0.21884,-0.36406,-0.41865
2.2228,-0.22429,-0.36476,-0.38722,-0.21805,-0.36278,-0.41727
2.2232,-0.22343,-0.36326,-0.48683,-0.21722,-0.36143,-0.41567
2.2236,-0.22254,-0.36186,-0.30167,-0.21635,-0.36001,-0.41407
2.2239,-0.22182,-0.36076,-0.47558,-0.21565,-0.35888,-0.41279
2.2242,-0.22113,-0.3596,-0.37741,-0.21498,-0.35776,-0.41149
2.2245,-0.22035,-0.35844,-0.42024,-0.21422,-0.35653,-0.41012
2.2249,-0.2195,-0.35696,-0.44503,-0.21339,-0.35518,-0.40853
2.2253,-0.21868,-0.3558,-0.32002,-0.21259,-0.35387,-0.40712
2.2256,-0.21781,-0.35437,-0.52254,-0.21176,-0.35252,-0.40554
2.2259,-0.2171,-0.35313,-0.33935,-0.21105,-0.35135,-0.40418
2.2263,-0.21635,-0.35207,-0.42694,-0.21033,-0.35018,-0.40289
2.2266,-0.21563,-0.3508,-0.405,-0.20963,-0.34902,-0.40152
2.2269,-0.21488,-0.34975,-0.37277,-0.2089,-0.34783,-0.40024
2.2273,-0.21406,-0.34832,-0.46336,-0.2081,-0.34654,-0.39871
2.2277,-0.2132,-0.34696,-0.28747,-0.20727,-0.34516,-0.39716
2.228,-0.21251,-0.3459,-0.45632,-0.20659,-0.34407,-0.39591
2.2283,-0.21183,-0.34476,-0.36317,-0.20593,-0.34299,-0.39465
2.2286,-0.21109,-0.34367,-0.39989,-0.20521,-0.34181,-0.39334
2.229,-0.21029,-0.34226,-0.42955,-0.20443,-0.34053,-0.39184
2.2293,-0.2095,-0.34114,-0.30586,-0.20366,-0.33927,-0.39048
2.2297,-0.20865,-0.33976,-0.50777,-0.20284,-0.33794,-0.38894
2.23,-0.208,-0.33862,-0.32183,-0.2022,-0.33688,-0.38769
2.2303,-0.20732,-0.33761,-0.42098,-0.20154,-0.33581,-0.38648
2.2307,-0.2066,-0.3364,-0.37882,-0.20085,-0.33466,-0.38515
2.231,-0.20584,-0.33531,-0.35278,-0.2001,-0.33345,-0.38384
2.2314,-0.20505,-0.33391,-0.46023,-0.19934,-0.3322,-0.38235
2.2317,-0.20427,-0.33269,-0.26949,-0.19857,-0.33093,-0.38093
2.2321,-0.20358,-0.33164,-0.44036,-0.19791,-0.32986,-0.37971
2.2324,-0.20292,-0.3305,-0.35022,-0.19726,-0.3288,-0.37846
2.2327,-0.20222,-0.3295,-0.37926,-0.19658,-0.32769,-0.37724
2.2331,-0.20148,-0.32819,-0.41088,-0.19586,-0.3265,-0.37584
2.2334,-0.20072,-0.3271,-0.29847,-0.19512,-0.32529,-0.37453
2.2338,-0.19989,-0.32576,-0.49106,-0.19432,-0.32398,-0.37302
2.2341,-0.19928,-0.32467,-0.3048,-0.19372,-0.32299,-0.37184
2.2344,-0.19864,-0.32372,-0.40857,-0.1931,-0.32198,-0.37071
2.2347,-0.19795,-0.32256,-0.35778,-0.19243,-0.32088,-0.36942
2.2351,-0.1972,-0.32149,-0.33599,-0.19169,-0.31968,-0.36813
2.2355,-0.19644,-0.32011,-0.45406,-0.19096,-0.31848,-0.36668
2.2358,-0.19572,-0.31902,-0.25461,-0.19025,-0.3173,-0.36539
2.2362,-0.19503,-0.31797,-0.42621,-0.18958,-0.31622,-0.36416
2.2365,-0.19436,-0.31675,-0.34686,-0.18893,-0.31515,-0.36286
2.2368,-0.19372,-0.31591,-0.35503,-0.18831,-0.31412,-0.36178
2.2371,-0.19305,-0.31472,-0.39007,-0.18766,-0.31305,-0.36051
2.2375,-0.19233,-0.31366,-0.29604,-0.18696,-0.31191,-0.35927
2.2379,-0.19152,-0.31234,-0.47113,-0.18617,-0.31063,-0.35778
2.2382,-0.19092,-0.31128,-0.29436,-0.18559,-0.30965,-0.35662
2.2385,-0.1903,-0.31037,-0.38787,-0.18498,-0.30867,-0.35552
2.2388,-0.18964,-0.30925,-0.34971,-0.18434,-0.30762,-0.35429
2.2392,-0.18894,-0.30825,-0.31897,-0.18366,-0.30649,-0.35308
2.2396,-0.18821,-0.30694,-0.43376,-0.18295,-0.30534,-0.35169
2.2399,-0.18749,-0.30579,-0.23507,-0.18224,-0.30416,-0.35037
2.2402,-0.18688,-0.30488,-0.41398,-0.18166,-0.30322,-0.34929
2.2405,-0.18631,-0.3039,-0.31228,-0.1811,-0.30229,-0.3482
2.2409,-0.18565,-0.30293,-0.35979,-0.18046,-0.30124,-0.34704
2.2412,-0.18493,-0.30164,-0.3817,-0.17976,-0.30009,-0.34567
2.2416,-0.18424,-0.3007,-0.25335,-0.17908,-0.29898,-0.34449
2.242,-0.18352,-0.29948,-0.45915,-0.17839,-0.29785,-0.34316
2.2423,-0.1829,-0.2984,-0.27612,-0.17779,-0.29685,-0.34198
2.2426,-0.18226,-0.29753,-0.3563,-0.17716,-0.29583,-0.34088
2.2429,-0.18167,-0.29643,-0.34761,-0.17658,-0.29487,-0.33972
2.2433,-0.18106,-0.29561,-0.31372,-0.17599,-0.2939,-0.33869
2.2436,-0.18038,-0.29439,-0.39596,-0.17533,-0.29282,-0.33741
2.244,-0.17966,-0.29324,-0.23082,-0.17463,-0.29165,-0.33609
2.2443,-0.17905,-0.29232,-0.39122,-0.17404,-0.2907,-0.335
2.2446,-0.17847,-0.2913,-0.30927,-0.17348,-0.28976,-0.33388
2.245,-0.17785,-0.29044,-0.33103,-0.17288,-0.28878,-0.33281
2.2453,-0.1772,-0.28926,-0.37053,-0.17224,-0.28773,-0.33157
2.2457,-0.17653,-0.2883,-0.25054,-0.17159,-0.28666,-0.33041
2.2461,-0.17578,-0.28713,-0.45075,-0.17087,-0.28548,-0.32906
2.2464,-0.17528,-0.2862,-0.2493,-0.17037,-0.28465,-0.32806
2.2467,-0.17475,-0.28537,-0.3741,-0.16986,-0.28382,-0.32709
2.247,-0.17415,-0.28439,-0.2989,-0.16927,-0.28284,-0.32598
2.2474,-0.17343,-0.28338,-0.301,-0.16857,-0.2817,-0.32475
2.2478,-0.17275,-0.28201,-0.44528,-0.16791,-0.28062,-0.32338
2.2481,-0.17219,-0.28137,-0.21962,-0.16737,-0.27971,-0.32248
2.2485,-0.17138,-0.2802,-0.59358,-0.16658,-0.27845,-0.32109
2.2488,-0.17098,-0.27939,-0.11163,-0.16618,-0.27775,-0.32025
2.249,-0.1705,-0.27837,-0.39799,-0.16572,-0.27702,-0.31926
2.2493,-0.16995,-0.27771,-0.24821,-0.16519,-0.27612,-0.31832
2.2497,-0.16926,-0.27655,-0.44653,-0.16451,-0.27502,-0.31703
2.2501,-0.1687,-0.27557,-0.24063,-0.16396,-0.27411,-0.31597
2.2504,-0.16811,-0.27475,-0.34175,-0.16339,-0.27318,-0.31497
2.2507,-0.16756,-0.27375,-0.3133,-0.16286,-0.27229,-0.3139
2.251,-0.167,-0.273,-0.29381,-0.16231,-0.27139,-0.31295
2.2514,-0.16637,-0.27187,-0.36427,-0.16171,-0.2704,-0.31176
2.2518,-0.16572,-0.27085,-0.21293,-0.16107,-0.26934,-0.31058
2.2521,-0.16512,-0.26994,-0.36511,-0.16049,-0.26839,-0.3095
2.2524,-0.16454,-0.26882,-0.30971,-0.15992,-0.26745,-0.30832
2.2528,-0.164,-0.2682,-0.28913,-0.1594,-0.26659,-0.30746
2.2531,-0.16345,-0.26717,-0.34117,-0.15886,-0.2657,-0.30639
2.2534,-0.16284,-0.26628,-0.23742,-0.15827,-0.26473,-0.30534
2.2539,-0.16214,-0.26516,-0.422,-0.15759,-0.26362,-0.30406
2.2541,-0.16167,-0.26428,-0.23011,-0.15713,-0.26284,-0.30311
2.2544,-0.16117,-0.26352,-0.34559,-0.15665,-0.26206,-0.30221
2.2548,-0.16061,-0.26261,-0.27942,-0.1561,-0.26115,-0.30117
2.2552,-0.15997,-0.2617,-0.27064,-0.15548,-0.26012,-0.30007
2.2555,-0.15935,-0.26047,-0.40867,-0.15487,-0.25913,-0.29882
2.2559,-0.15881,-0.25978,-0.19056,-0.15435,-0.25826,-0.29792
2.2563,-0.15799,-0.25898,-0.59144,-0.15356,-0.25699,-0.29669
2.2566,-0.15768,-0.25806,0.094235,-0.15325,-0.25642,-0.29588
2.2568,-0.15727,-0.25697,-0.40359,-0.15285,-0.2558,-0.29492
2.2571,-0.15683,-0.25671,-0.2741,-0.15243,-0.25509,-0.29433
2.2574,-0.15632,-0.25564,-0.32724,-0.15193,-0.25426,-0.29328
2.2577,-0.15579,-0.25493,-0.24755,-0.15142,-0.25342,-0.2924
2.2581,-0.15519,-0.25385,-0.3734,-0.15083,-0.25246,-0.29123
2.2585,-0.15453,-0.25261,-0.15774,-0.15018,-0.25137,-0.2899
2.2587,-0.1541,-0.25209,-0.41917,-0.14977,-0.25072,-0.28921
2.259,-0.15372,-0.25158,-0.22674,-0.1494,-0.25009,-0.28854
2.2593,-0.15319,-0.25064,-0.34252,-0.14888,-0.24924,-0.28753
2.2599,-0.15239,-0.24885,0.1164,-0.1481,-0.2479,-0.2858
2.26,-0.15202,-0.24828,-0.70004,-0.14775,-0.24739,-0.28517
2.2602,-0.15174,-0.24849,-0.39615,-0.14748,-0.24693,-0.28496
2.2605,-0.15124,-0.24716,-0.25274,-0.14699,-0.24611,-0.28374
2.2608,-0.15081,-0.24685,-0.34447,-0.14658,-0.24545,-0.28312
2.2611,-0.15038,-0.24625,-0.24733,-0.14616,-0.24472,-0.28238
2.2614,-0.14987,-0.24545,-0.2943,-0.14565,-0.2439,-0.28155
2.2618,-0.14928,-0.24425,-0.31393,-0.14508,-0.24296,-0.2804
2.2622,-0.14871,-0.24349,-0.1857,-0.14453,-0.24204,-0.27938
2.2625,-0.14814,-0.24254,-0.397,-0.14398,-0.24113,-0.27826
2.2629,-0.14766,-0.24168,-0.21141,-0.1435,-0.24034,-0.27732
2.2632,-0.14714,-0.24097,-0.29981,-0.14301,-0.23954,-0.27646
2.2635,-0.14666,-0.24006,-0.27936,-0.14253,-0.23875,-0.27551
2.2639,-0.14616,-0.23939,-0.24702,-0.14204,-0.23793,-0.27465
2.2642,-0.1456,-0.23837,-0.33804,-0.1415,-0.23705,-0.27358
2.2646,-0.14502,-0.23743,-0.16254,-0.14094,-0.2361,-0.27249
2.2649,-0.14455,-0.23673,-0.33314,-0.14049,-0.23537,-0.27166
2.2652,-0.14411,-0.23597,-0.23645,-0.14006,-0.23465,-0.27081
2.2655,-0.1436,-0.23522,-0.28164,-0.13956,-0.23383,-0.2699
2.2659,-0.14304,-0.23417,-0.30929,-0.13901,-0.23292,-0.2688
2.2663,-0.14251,-0.23348,-0.16934,-0.13849,-0.23206,-0.2679
2.2667,-0.14195,-0.23253,-0.38588,-0.13795,-0.23118,-0.26686
2.267,-0.1415,-0.23171,-0.20053,-0.13751,-0.23043,-0.26597
2.2673,-0.14101,-0.23104,-0.29264,-0.13704,-0.22968,-0.26513
2.2676,-0.14054,-0.23018,-0.26522,-0.13659,-0.22891,-0.26421
2.268,-0.14005,-0.22952,-0.23365,-0.1361,-0.22811,-0.26337
2.2683,-0.13951,-0.22852,-0.33163,-0.13558,-0.22726,-0.26233
2.2687,-0.13896,-0.22762,-0.14918,-0.13505,-0.22635,-0.26131
2.269,-0.13852,-0.22697,-0.32467,-0.13462,-0.22566,-0.26052
2.2693,-0.13811,-0.22626,-0.22298,-0.13421,-0.22498,-0.25972
2.2697,-0.13761,-0.22553,-0.275,-0.13373,-0.22419,-0.25884
2.27,-0.13706,-0.22449,-0.29737,-0.1332,-0.2233,-0.25775
2.2704,-0.13655,-0.22387,-0.14929,-0.1327,-0.22248,-0.25692
2.2708,-0.13604,-0.22294,-0.37384,-0.13221,-0.22167,-0.25593
2.2711,-0.13557,-0.2221,-0.18185,-0.13175,-0.22089,-0.25501
2.2715,-0.13507,-0.22151,-0.25359,-0.13127,-0.22011,-0.25421
2.2718,-0.13465,-0.22063,-0.26248,-0.13086,-0.21942,-0.25332
2.2721,-0.13423,-0.22014,-0.23691,-0.13044,-0.21873,-0.25265
2.2724,-0.13375,-0.21921,-0.29441,-0.12997,-0.21796,-0.25171
2.2728,-0.13323,-0.21842,-0.16525,-0.12947,-0.21712,-0.25078
2.2732,-0.1326,-0.21769,-0.36582,-0.12887,-0.21614,-0.24974
2.2735,-0.13229,-0.21687,-0.082161,-0.12856,-0.2156,-0.24898
2.2737,-0.13193,-0.21625,-0.33603,-0.12821,-0.21504,-0.2483
2.274,-0.13154,-0.21576,-0.19603,-0.12783,-0.21439,-0.24766
2.2745,-0.1308,-0.21469,-0.63402,-0.12712,-0.21327,-0.24642
2.2748,-0.13054,-0.21419,0.021295,-0.12685,-0.21277,-0.24585
2.275,-0.13017,-0.21318,-0.31244,-0.1265,-0.21221,-0.24495
2.2754,-0.12974,-0.21282,-0.15316,-0.12608,-0.21151,-0.24427
2.2757,-0.1293,-0.21196,-0.32431,-0.12565,-0.2108,-0.24337
2.2761,-0.12878,-0.21113,-0.068626,-0.12514,-0.20994,-0.24244
2.2764,-0.12838,-0.21049,-0.34838,-0.12476,-0.20933,-0.24174
2.2766,-0.12803,-0.20996,-0.186,-0.12442,-0.20875,-0.2411
2.277,-0.12756,-0.2092,-0.29033,-0.12397,-0.20801,-0.24022
2.2774,-0.12706,-0.20827,-0.21085,-0.12347,-0.20717,-0.23921
2.2777,-0.12665,-0.2078,-0.25025,-0.12308,-0.20653,-0.23857
2.278,-0.12626,-0.20706,-0.23365,-0.1227,-0.20589,-0.2378
2.2783,-0.1258,-0.20642,-0.21409,-0.12225,-0.20516,-0.23701
2.2787,-0.1253,-0.20548,-0.31315,-0.12176,-0.20435,-0.23602
2.2791,-0.1248,-0.20466,-0.11238,-0.12128,-0.20353,-0.23508
2.2794,-0.12442,-0.20411,-0.3108,-0.12091,-0.20293,-0.23441
2.2797,-0.12406,-0.20354,-0.18997,-0.12056,-0.20235,-0.23374
2.28,-0.12361,-0.20284,-0.26376,-0.12013,-0.20163,-0.23293
2.2804,-0.12308,-0.20177,-0.26157,-0.11961,-0.20076,-0.23184
2.2808,-0.12262,-0.20142,-0.055888,-0.11916,-0.20002,-0.23119
2.2811,-0.12222,-0.20049,-0.34025,-0.11877,-0.19939,-0.23033
2.2815,-0.12174,-0.1998,0.11687,-0.1183,-0.19856,-0.22949
2.2818,-0.12137,-0.19902,-0.42344,-0.11795,-0.19802,-0.22875
2.282,-0.12107,-0.19874,-0.17047,-0.11765,-0.19752,-0.22826
2.2824,-0.12061,-0.19779,-0.33518,-0.11721,-0.19679,-0.22726
2.2827,-0.1202,-0.19727,-0.1128,-0.1168,-0.19609,-0.22654
2.2831,-0.11976,-0.19663,-0.29019,-0.11638,-0.19542,-0.22579
2.2834,-0.11935,-0.19579,-0.20997,-0.11598,-0.19475,-0.22497
2.2837,-0.11896,-0.19535,-0.21713,-0.11561,-0.19412,-0.22435
2.2841,-0.11856,-0.19458,-0.25146,-0.11521,-0.19347,-0.22354
2.2844,-0.11813,-0.19398,-0.1614,-0.11479,-0.19276,-0.22279
2.2848,-0.11762,-0.19313,-0.33283,-0.1143,-0.19197,-0.22185
2.2851,-0.11727,-0.19245,-0.16063,-0.11395,-0.19137,-0.22112
2.2854,-0.11688,-0.19191,-0.25131,-0.11358,-0.19076,-0.22044
2.2858,-0.11648,-0.1912,-0.2161,-0.11319,-0.19011,-0.21966
2.2861,-0.11605,-0.19062,-0.1817,-0.11277,-0.18941,-0.21894
2.2865,-0.1156,-0.18975,-0.30424,-0.11233,-0.18869,-0.21804
2.2869,-0.11516,-0.18903,-0.098972,-0.1119,-0.18796,-0.21721
2.2872,-0.1148,-0.18851,-0.28775,-0.11155,-0.1874,-0.21657
2.2875,-0.11447,-0.18796,-0.17467,-0.11123,-0.18685,-0.21594
2.2878,-0.11406,-0.18733,-0.24034,-0.11083,-0.18619,-0.21519
2.2882,-0.11358,-0.18638,-0.24911,-0.11037,-0.18542,-0.21423
2.2886,-0.11316,-0.18599,-0.07519,-0.10996,-0.18473,-0.2136
2.2889,-0.11277,-0.18516,-0.32789,-0.10958,-0.18411,-0.21278
2.2894,-0.11229,-0.18407,0.14043,-0.1091,-0.18327,-0.21172
2.2896,-0.11198,-0.18359,-0.53516,-0.10881,-0.18285,-0.21119
2.2898,-0.11175,-0.18371,-0.22385,-0.1086,-0.18248,-0.211
2.2901,-0.11138,-0.18267,-0.24419,-0.10823,-0.18186,-0.21004
2.2904,-0.11105,-0.18249,-0.20718,-0.10791,-0.18134,-0.20958
2.2907,-0.11069,-0.18182,-0.23277,-0.10756,-0.18074,-0.20888
2.2911,-0.11029,-0.18127,-0.15568,-0.10717,-0.1801,-0.20825
2.2914,-0.10983,-0.18042,-0.30609,-0.10673,-0.17937,-0.20738
2.2918,-0.10946,-0.17972,-0.15035,-0.10636,-0.17874,-0.20659
2.2921,-0.10906,-0.17931,-0.19596,-0.10598,-0.17811,-0.20594
2.2925,-0.10871,-0.17855,-0.22853,-0.10563,-0.17754,-0.2052
2.2928,-0.10836,-0.17815,-0.17178,-0.10529,-0.17697,-0.20466
2.2931,-0.10795,-0.17735,-0.26933,-0.1049,-0.17632,-0.20387
2.2935,-0.10752,-0.1766,-0.090002,-0.10447,-0.1756,-0.20302
2.2938,-0.10719,-0.17613,-0.27158,-0.10415,-0.17508,-0.20242
2.2941,-0.10688,-0.17562,-0.16168,-0.10385,-0.17458,-0.20183
2.2945,-0.10649,-0.17504,-0.22643,-0.10348,-0.17396,-0.20113
2.2949,-0.10604,-0.17411,-0.23856,-0.10304,-0.17322,-0.20021
2.2952,-0.10565,-0.1738,-0.048515,-0.10266,-0.17258,-0.19964
2.2956,-0.10529,-0.173,-0.31592,-0.10231,-0.17201,-0.19887
2.296,-0.10485,-0.17204,0.1554,-0.10187,-0.17124,-0.19793
2.2962,-0.10456,-0.17154,-0.49516,-0.1016,-0.17084,-0.1974
2.2964,-0.10434,-0.17163,-0.19871,-0.10139,-0.17048,-0.19719
2.2968,-0.10398,-0.17063,-0.24962,-0.10103,-0.16989,-0.19627
2.2971,-0.10367,-0.17049,-0.17574,-0.10074,-0.16939,-0.19584
2.2974,-0.10332,-0.16982,-0.24159,-0.10039,-0.16881,-0.19516
2.2978,-0.10294,-0.16929,-0.11854,-0.10003,-0.1682,-0.19456
2.2982,-0.10247,-0.16859,-0.31833,-0.099575,-0.16747,-0.19374
2.2984,-0.10221,-0.16799,-0.094199,-0.099316,-0.16701,-0.19313
2.2987,-0.10191,-0.16751,-0.24895,-0.099027,-0.16654,-0.19255
2.2991,-0.10158,-0.16701,-0.15235,-0.098698,-0.16599,-0.19195
2.2995,-0.10112,-0.16643,-0.20368,-0.098253,-0.16526,-0.1912
2.2998,-0.10083,-0.16568,-0.16404,-0.097968,-0.16477,-0.19053
2.3001,-0.10053,-0.16534,-0.21257,-0.097678,-0.16429,-0.19004
2.3004,-0.10019,-0.16471,-0.18959,-0.097345,-0.16373,-0.18936
2.3008,-0.0998,-0.16418,-0.14458,-0.096971,-0.16311,-0.1887
2.3012,-0.099394,-0.1634,-0.29349,-0.096578,-0.16247,-0.18789
2.3016,-0.099011,-0.16265,-0.056409,-0.096201,-0.16181,-0.18709
2.3018,-0.098717,-0.16233,-0.29604,-0.095921,-0.16137,-0.18663
2.3021,-0.098467,-0.16198,-0.12787,-0.095675,-0.16095,-0.18618
2.3024,-0.098125,-0.16138,-0.23321,-0.095344,-0.1604,-0.18553
2.3029,-0.097634,-0.16009,-0.047219,-0.094859,-0.15957,-0.18437
2.3031,-0.097374,-0.16001,-0.45523,-0.094617,-0.15921,-0.18408
2.3033,-0.097191,-0.16007,-0.12648,-0.094436,-0.15889,-0.18389
2.3036,-0.096895,-0.15929,-0.212,-0.094147,-0.1584,-0.18319
2.304,-0.096578,-0.15895,-0.14137,-0.093839,-0.15789,-0.18269
2.3043,-0.096219,-0.15822,-0.24899,-0.09349,-0.15732,-0.18196
2.3047,-0.095841,-0.15759,-0.066744,-0.093121,-0.15668,-0.18123
2.305,-0.095538,-0.15716,-0.24878,-0.092829,-0.15621,-0.1807
2.3053,-0.095263,-0.1567,-0.14067,-0.09256,-0.15576,-0.18017
2.3056,-0.094917,-0.15618,-0.20231,-0.092226,-0.1552,-0.17955
2.306,-0.094523,-0.15537,-0.21772,-0.091842,-0.15456,-0.17873
2.3064,-0.094178,-0.15508,-0.043045,-0.091506,-0.15399,-0.17822
2.3067,-0.093841,-0.15437,-0.29496,-0.09118,-0.15346,-0.17753
2.3072,-0.093445,-0.15328,0.13161,-0.090784,-0.15276,-0.17655
2.3074,-0.09318,-0.15299,-0.52565,-0.090539,-0.15241,-0.17616
2.3076,-0.093007,-0.15324,-0.182,-0.090371,-0.15212,-0.17608
2.3079,-0.092716,-0.15236,-0.18343,-0.090085,-0.15163,-0.17531
2.3082,-0.092444,-0.15219,-0.18513,-0.089822,-0.15119,-0.17493
2.3085,-0.092144,-0.15161,-0.1842,-0.089529,-0.1507,-0.17434
2.3089,-0.091812,-0.15117,-0.1332,-0.089206,-0.15016,-0.1738
2.3093,-0.091437,-0.15044,-0.26189,-0.088843,-0.14956,-0.17305
2.3097,-0.091059,-0.14957,-0.04499,-0.08847,-0.14891,-0.17218
2.3099,-0.090798,-0.1494,-0.32038,-0.088223,-0.14853,-0.17182
2.3102,-0.09059,-0.14919,-0.10225,-0.088018,-0.14817,-0.17149
2.3105,-0.090288,-0.14859,-0.22469,-0.087725,-0.14769,-0.17089
2.311,-0.08986,-0.14763,0.20417,-0.0873,-0.14694,-0.16996
2.3112,-0.089595,-0.14715,-0.45884,-0.087053,-0.14659,-0.16947
2.3114,-0.089411,-0.1473,-0.16868,-0.086875,-0.14628,-0.16932
2.3118,-0.089089,-0.14636,-0.23582,-0.086562,-0.14576,-0.16847
2.3121,-0.08883,-0.14631,-0.1391,-0.086311,-0.14533,-0.16814
2.3124,-0.088522,-0.1457,-0.22727,-0.086009,-0.14482,-0.16754
2.3128,-0.088204,-0.14524,-0.079545,-0.085698,-0.1443,-0.16704
2.3132,-0.087764,-0.14482,-0.30278,-0.085278,-0.14363,-0.16638
2.3135,-0.087584,-0.14418,0.037302,-0.085094,-0.14328,-0.16582
2.3137,-0.087343,-0.1437,-0.26103,-0.084863,-0.14291,-0.16532
2.314,-0.087097,-0.14352,-0.11391,-0.084622,-0.1425,-0.16497
2.3144,-0.08674,-0.14281,-0.26636,-0.084276,-0.14194,-0.16429
2.3148,-0.086415,-0.1421,-0.081619,-0.083957,-0.14139,-0.16359
2.3151,-0.086149,-0.14187,-0.22623,-0.083704,-0.14098,-0.16317
2.3153,-0.085917,-0.14148,-0.12138,-0.083475,-0.14058,-0.16271
2.3157,-0.08562,-0.14105,-0.18428,-0.083187,-0.14011,-0.16219
2.3161,-0.085275,-0.14032,-0.18467,-0.082851,-0.13955,-0.16149
2.3165,-0.084953,-0.14001,-0.04445,-0.082539,-0.13902,-0.16099
2.3168,-0.084639,-0.13935,-0.28159,-0.082235,-0.13852,-0.16032
2.3173,-0.084278,-0.13814,0.1466,-0.081872,-0.13787,-0.15931
2.3175,-0.084026,-0.13802,-0.5839,-0.081642,-0.13756,-0.15903
2.3177,-0.083887,-0.13846,-0.16612,-0.081506,-0.13731,-0.15908
2.318,-0.083652,-0.13763,-0.12892,-0.081273,-0.1369,-0.15841
2.3182,-0.083408,-0.13744,-0.19505,-0.081038,-0.13652,-0.15806
2.3185,-0.083151,-0.13695,-0.1417,-0.080785,-0.13609,-0.15756
2.3189,-0.082851,-0.13654,-0.14531,-0.080495,-0.13561,-0.15705
2.3193,-0.082524,-0.13585,-0.22103,-0.080177,-0.13508,-0.15635
2.3197,-0.08222,-0.13543,-0.04634,-0.07988,-0.13457,-0.1558
2.32,-0.081916,-0.13499,-0.2176,-0.079589,-0.1341,-0.15526
2.3203,-0.081639,-0.13436,-0.14488,-0.079317,-0.13364,-0.15464
2.3207,-0.081373,-0.13414,-0.14312,-0.07906,-0.13321,-0.15426
2.321,-0.081101,-0.13357,-0.18355,-0.078794,-0.13276,-0.15369
2.3213,-0.080807,-0.13318,-0.089722,-0.078507,-0.13228,-0.1532
2.3218,-0.080451,-0.13259,-0.26509,-0.078166,-0.13172,-0.15254
2.3221,-0.080222,-0.13211,-0.08715,-0.07794,-0.13133,-0.15203
2.3224,-0.079964,-0.13175,-0.18808,-0.077691,-0.13092,-0.15156
2.3227,-0.079692,-0.13126,-0.1385,-0.077425,-0.13047,-0.15103
2.3231,-0.079383,-0.13089,-0.11325,-0.077126,-0.12997,-0.15053
2.3234,-0.07907,-0.13019,-0.2495,-0.076822,-0.12947,-0.14986
2.3238,-0.078797,-0.12982,-0.0342,-0.076554,-0.12901,-0.14937
2.3241,-0.078522,-0.12942,-0.21016,-0.07629,-0.12858,-0.14889
2.3244,-0.078274,-0.12891,-0.12059,-0.076047,-0.12817,-0.14836
2.3248,-0.078005,-0.1286,-0.14837,-0.075787,-0.12774,-0.14792
2.3251,-0.077722,-0.12801,-0.18239,-0.075511,-0.12727,-0.14733
2.3255,-0.077437,-0.12766,-0.070404,-0.075233,-0.1268,-0.14686
2.3259,-0.0771,-0.12713,-0.26314,-0.074909,-0.12628,-0.14625
2.3262,-0.076889,-0.12666,-0.073256,-0.0747,-0.12591,-0.14577
2.3265,-0.076647,-0.1263,-0.18752,-0.074467,-0.12553,-0.14533
2.3268,-0.076387,-0.12586,-0.12328,-0.074213,-0.1251,-0.14483
2.3272,-0.076079,-0.1255,-0.11214,-0.073915,-0.1246,-0.14433
2.3276,-0.075777,-0.12477,-0.25941,-0.073621,-0.12412,-0.14366
2.3279,-0.075537,-0.12455,-0.033321,-0.073386,-0.12371,-0.14329
2.3284,-0.075127,-0.12446,-0.38957,-0.072998,-0.1231,-0.14283
2.3286,-0.075019,-0.12379,0.24483,-0.072879,-0.12284,-0.14235
2.3289,-0.074806,-0.12306,-0.25663,-0.072676,-0.12253,-0.14178
2.3291,-0.074615,-0.1232,-0.12562,-0.07249,-0.12221,-0.14165
2.3295,-0.074367,-0.12253,-0.1823,-0.072247,-0.1218,-0.14108
2.3298,-0.074119,-0.12225,-0.091173,-0.072007,-0.12141,-0.14069
